Class Code:,Assignment Name:,Start Time,End Time,Time Spent:,,Block:,Class Code:,# of Classes:,Homework/Class:,Time Budgeted:,Time Spent:,Deficit/Surplus:,Percent of Total,,Day Count:,Day:,Homework This Day:
MATH401,GHA2- Limits,20:05,20:56,0:51,0:00,,,,,,,,,,12,40,0.02
Friday,DAY,9,/08,0:00,0:00,,,,,,,,,,13,41,0.06
Saturday,DAY,9,/09,0:00,0:25,,,,,,,,,,14,42,0.05
CS220,Use Inheritance to Share Code,14:45,15:10,0:25,0:00,,,,,,,,,,14,43,0.09
Sunday,DAY,9,/10,0:00,0:30,,,,,,,,,,15,44,0.00
PHIL250,Read Boring and Myopic,0:07,0:26,0:19,0:00,,,,,,,,,,15,45,0.00
CHIN301,Study vocabulary 1-10,10:11,10:22,0:11,0:00,,,,,,,,,,15,46,0.00
Monday,DAY,9,/11,0:00,1:47,,,,,,,,,,16,47,0.00
PHYS350,Read the physics classroom- electrostatics,7:44,7:49,0:05,0:00,,,,,,,,,,16,48,0.00
MATH401,Trig Limits,17:01,17:24,0:23,0:00,,,,,,,,,,16,49,0.00
ENG301 ,Crucible Act 4,17:26,17:50,0:24,0:00,,,,,,,,,,16,50,0.00
CHIN301,Study Vocabulary 11-21,17:55,18:10,0:15,0:00,,,,,,,,,,16,51,0.00
PHIL250,Metaphors of Consciousness,20:35,21:15,0:40,0:00,,,,,,,,,,16,52,0.00
Tuesday,DAY,9,/12,0:00,0:40,,,,,,,,,,17,53,0.00
CHIN301,Study Vocabulary and Grammar,17:40,18:20,0:40,0:00,,,,,,,,,,17,54,0.00
Wednesday,DAY,9,/13,0:00,1:24,,,,,,,,,,18,55,0.00
PHIL250,Metaphors of Consciousness Discussion Point,17:40,17:56,0:16,0:00,,,,,,,,,,18,56,0.00
MATH401,Limits review for quiz,19:57,20:40,0:43,0:00,,,,,,,,,,18,57,0.00
HIST301,Conquistadors Readings,20:40,21:05,0:25,0:00,Hello. The black stuff down and right is generating those nice graphs. Please don't edit it if you like them!,,,,,,,,,18,58,0.00
Thursday,DAY,9,/14,0:00,0:21,Day:,PHYS350,MATH401,ENG301,PHIL250,CHIN301,SOM,HIST301,CS220,19,59,0.00
CHIN301,Workbook Pages,20:59,21:20,0:21,0:00,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19,60,0.00
Friday,DAY,9,/15,0:00,0:57,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,61,0.00
PHIL250,Chalmers- Philosophical Zombies Reading,10:33,10:47,0:14,0:00,3,0.00,0.01,0.04,0.03,0.00,0.00,0.01,0.00,20,62,0.00
CHIN301,Workbook Pages,20:35,21:18,0:43,0:00,4,0.00,0.01,0.06,0.03,0.00,0.00,0.03,0.00,20,63,0.00
Saturday,DAY,9,/16,0:00,0:00,5,0.00,0.01,0.07,0.03,0.00,0.00,0.03,0.00,21,64,0.00
Sunday,DAY,9,/17,0:00,0:00,6,0.00,0.01,0.07,0.03,0.00,0.00,0.04,0.00,22,65,0.00
Monday,DAY,9,/18,0:00,1:50,7,0.00,0.01,0.07,0.03,0.00,0.00,0.04,0.00,23,66,0.00
PHIL250,Chalmers- Philosophical Zombies Reading,7:41,7:52,0:11,0:00,8,0.00,0.01,0.07,0.03,0.00,0.00,0.08,0.00,23,67,0.00
ENG301,Read Sleepy Hollow,16:51,17:10,0:19,0:00,9,0.03,0.04,0.07,0.03,0.00,0.00,0.08,0.00,23,68,0.00
HIST301,Primary Sources,17:29,17:37,0:08,0:00,10,0.03,0.04,0.07,0.05,0.00,0.00,0.08,0.01,23,69,0.00
HIST301,Primary Sources,19:26,20:12,0:46,0:00,11,0.05,0.06,0.07,0.05,0.00,0.00,0.13,0.01,23,70,0.00
PHYS350,Quick Questions in Resistance,20:14,20:40,0:26,0:00,12,0.05,0.10,0.10,0.08,0.00,0.00,0.13,0.01,23,71,0.00
Tuesday,DAY,9,/19,0:00,0:46,13,0.05,0.10,0.10,0.08,0.00,0.00,0.13,0.01,24,72,0.00
CHIN301,Study for Lesson 13 test,17:42,18:00,0:18,0:00,14,0.05,0.10,0.10,0.08,0.00,0.00,0.13,0.03,24,73,0.00
CHIN301,Study for Lesson 13 test,19:30,19:58,0:28,0:00,15,0.05,0.10,0.10,0.09,0.01,0.00,0.13,0.03,24,74,0.00
Wednesday,DAY,9,/20,0:00,1:19,16,0.05,0.11,0.10,0.12,0.02,0.00,0.13,0.03,25,75,0.00
HIST301,Read Winthrop and Rowlandson,17:55,18:26,0:31,0:00,17,0.05,0.11,0.10,0.12,0.05,0.00,0.13,0.03,25,76,0.00
CHIN301,Lesson 14 Dialogue 1 Characters 1-10,20:26,20:58,0:32,0:00,18,0.05,0.14,0.10,0.13,0.05,0.00,0.14,0.03,25,77,0.00
CHIN301,Lesson 14 Practice book Pages,20:58,21:02,0:04,0:00,19,0.05,0.14,0.10,0.13,0.06,0.00,0.14,0.03,25,78,0.00
CHIN301,Lesson 14 Grammar 1,21:03,21:15,0:12,0:00,20,0.05,0.14,0.10,0.14,0.09,0.00,0.14,0.03,25,79,0.00
Thursday,DAY,9,/21,0:00,1:30,21,0.05,0.14,0.10,0.14,0.09,0.00,0.14,0.03,26,80,0.00
ENG301,Crucible Comparison Essay Brainstorm,15:55,16:43,0:48,0:00,22,0.05,0.14,0.10,0.14,0.09,0.00,0.14,0.03,26,81,0.00
MATH401,Evaluating Limits with e,16:48,16:50,0:02,0:00,23,0.07,0.14,0.11,0.15,0.09,0.00,0.18,0.03,26,82,0.00
CHIN301,Festivals Presentation,17:42,18:14,0:32,0:00,24,0.07,0.14,0.11,0.15,0.12,0.00,0.18,0.03,26,83,0.00
MATH401,Evaluating Limits with e,18:15,18:23,0:08,0:00,25,0.07,0.14,0.11,0.15,0.16,0.00,0.20,0.03,26,84,0.00
Friday,DAY,9,/22,0:00,0:09,26,0.07,0.15,0.15,0.15,0.18,0.00,0.20,0.03,27,85,0.00
ENG301,Crucible Comparison Essay,7:40,7:49,0:09,0:00,27,0.07,0.15,0.15,0.15,0.18,0.00,0.20,0.03,27,86,0.00
Saturday,DAY,9,/23,0:00,1:58,28,0.09,0.15,0.17,0.15,0.18,0.00,0.25,0.03,28,87,0.00
ENG301,Crucible Comparison Essay,10:53,11:11,0:18,0:00,29,0.09,0.15,0.18,0.18,0.18,0.00,0.30,0.03,28,88,0.00
HIST301,Unit 1 Essay,11:11,11:37,0:26,0:00,30,0.10,0.15,0.22,0.18,0.19,0.00,0.33,0.03,28,89,0.00
HIST301,Unit 1 Essay,13:41,13:53,0:12,0:00,31,0.10,0.15,0.28,0.18,0.21,0.00,0.42,0.03,28,90,0.00
HIST301,Unit 1 Essay,15:06,15:41,0:35,0:00,32,0.10,0.16,0.28,0.18,0.22,0.00,0.43,0.03,28,91,0.00
PHYS350,Complex DC Circuits,22:58,23:25,0:27,0:00,33,0.10,0.18,0.31,0.18,0.22,0.00,0.44,0.03,28,92,0.00
Sunday,DAY,9,/24,0:00,2:19,34,0.10,0.18,0.32,0.18,0.22,0.00,0.44,0.03,29,93,0.00
HIST301,Unit 1 Essay,10:12,10:37,0:25,0:00,35,0.10,0.18,0.34,0.18,0.22,0.00,0.44,0.03,29,94,0.00
HIST301,Unit 1 Essay,11:02,11:16,0:14,0:00,36,0.10,0.18,0.34,0.20,0.24,0.00,0.44,0.03,29,95,0.00
HIST301,Unit 1 Essay,11:45,12:06,0:21,0:00,37,0.10,0.18,0.34,0.20,0.24,0.00,0.46,0.03,29,96,0.00
PHIL250,Tale of the Dueling Neurosurgeons,12:06,12:55,0:49,0:00,38,0.10,0.18,0.36,0.20,0.28,0.00,0.46,0.03,29,97,0.00
CHIN301,Lesson 14 Vocabulary 11-18,14:48,14:54,0:06,0:00,39,0.10,0.21,0.36,0.20,0.31,0.00,0.48,0.03,29,98,0.00
HIST301,Unit 1 Essay,17:07,17:16,0:09,0:00,40,0.10,0.21,0.38,0.20,0.31,0.00,0.48,0.03,29,99,0.00
ENG301,Crucible-Inspired Play Pitch ,17:18,17:33,0:15,0:00,41,0.13,0.21,0.38,0.20,0.32,0.00,0.49,0.03,29,100,0.00
Monday,DAY,9,/25,0:00,2:16,42,0.13,0.21,0.43,0.20,0.32,0.00,0.49,0.03,30,101,0.00
CHIN301,Lesson 14 Vocabulary 11-18,7:36,7:45,0:09,0:00,43,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,30,102,0.00
ENG301,Crucible-Inspired Play Pitch ,11:24,11:27,0:03,0:00,44,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,30,103,0.00
ENG301,Crucible Comparison Essay,11:27,12:04,0:37,0:00,45,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,30,104,0.00
CHIN301,Lesson 14 Vocabulary 11-18,12:04,12:08,0:04,0:00,46,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,30,105,0.00
ENG301,Crucible-Inspired Play Pitch ,12:08,12:21,0:13,0:00,47,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,30,106,0.00
PHYS350,Capacitance Questions,16:43,17:00,0:17,0:00,48,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,30,107,0.00
ENG301,Crucible Comparison Essay,18:02,18:12,0:10,0:00,49,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,30,108,0.00
HIST301,Unit 1 Essay,18:12,18:25,0:13,0:00,50,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,30,109,0.00
HIST301,Unit 1 Essay,20:08,20:38,0:30,0:00,51,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,30,110,0.00
Tuesday,DAY,9,/26,0:00,4:08,52,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,31,111,0.00
HIST301,Unit 1 Essay,8:42,9:01,0:19,0:00,53,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,31,112,0.00
ENG301,Crucible Comparison Essay,9:01,9:28,0:27,0:00,54,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,31,113,0.00
ENG301,Crucible-Inspired Play Pitch ,9:53,10:12,0:19,0:00,55,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,31,114,0.00
HIST301,Unit 1 Essay,10:13,10:33,0:20,0:00,56,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,31,115,0.00
ENG301,Crucible Comparison Essay,10:33,10:50,0:17,0:00,57,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,31,116,0.00
HIST301,Unit 1 Essay,13:19,13:46,0:27,0:00,58,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,31,117,0.00
ENG301,Crucible-Inspired Play Pitch ,13:51,14:05,0:14,0:00,59,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,31,118,0.00
ENG301,Crucible Comparison Essay,15:55,16:00,0:05,0:00,60,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,31,119,0.00
HIST301,Read White- Middle Ground,17:07,17:18,0:11,0:00,61,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,31,120,0.00
CHIN301,"Workbook 70B&C, 72B, 73D, 74B, 76D&E",19:37,20:09,0:32,0:00,62,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,31,121,0.00
HIST301,Unit 1 Essay,21:00,21:16,0:16,0:00,63,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,31,122,0.00
HIST301,Unit 1 Essay,21:23,22:04,0:41,0:00,64,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,31,123,0.00
Wednesday,DAY,9,/27,0:00,0:53,65,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,32,124,0.00
HIST301,Unit 1 Essay,17:25,17:39,0:14,0:00,66,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,32,125,0.00
MATH401,Precise definitions of Limits,18:07,18:25,0:18,0:00,67,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,32,126,0.00
CHIN301,"练习书p.72 C, p.74 A, p.75C",20:00,20:16,0:16,0:00,68,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,32,127,0.00
MATH401,Precise definitions of Limits,20:16,20:21,0:05,0:00,69,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,32,128,0.00
Thursday,DAY,9,/28,0:00,1:03,70,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,33,129,0.00
ENG301,Crucible Comparison Essay,8:44,9:26,0:42,0:00,71,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,33,130,0.00
HIST301,Read Sinners in the Hands of an Angry God,17:51,17:55,0:04,0:00,72,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,33,131,0.00
MATH401,Delta Epsilon Proofs,17:56,18:13,0:17,0:00,73,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,33,132,0.00
Friday,DAY,9,/29,0:00,0:18,74,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,34,133,0.00
ENG301,Crucible Comparison Essay,10:02,10:14,0:12,0:00,75,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,34,134,0.00
ENG301,Crucible Comparison Essay,10:20,10:26,0:06,0:00,76,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,34,135,0.00
Saturday,DAY,9,/30,0:00,0:36,77,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,35,136,0.00
ENG301,Crucible Comparison Essay,11:10,11:39,0:29,0:00,78,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,35,137,0.00
ENG301,Crucible Comparison Essay,12:40,12:43,0:03,0:00,79,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,35,138,0.00
ENG301,Crucible Comparison Essay,13:22,13:26,0:04,0:00,80,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,35,139,0.00
Sunday,DAY,10,/01,0:00,0:48,81,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,36,140,0.00
CHIN301,Lesson 13 and 14 Oral Test,10:13,10:36,0:23,0:00,82,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,36,141,0.00
PHIL250,Koch on Free Will,15:49,16:14,0:25,0:00,83,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,36,142,0.00
Monday,DAY,10,/02,0:00,0:41,84,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,37,143,0.00
HIST301,Revolution Pre-Party,21:03,21:44,0:41,0:00,85,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,37,144,0.00
Tuesday,DAY,10,/03,0:00,1:35,86,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,38,145,0.00
ENG301,Crucible Comparison Essay,9:57,10:12,0:15,0:00,87,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,38,146,0.00
ENG301,Crucible-Inspired Play Pitch ,10:14,10:27,0:13,0:00,88,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,38,147,0.00
PHIL250,Koch on Free Will,17:10,17:22,0:12,0:00,89,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,38,148,0.00
CHIN301,Study Lesson 14 Dialogue 2,20:07,21:02,0:55,0:00,90,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,38,149,0.00
Wednesday,DAY,10,/04,0:00,1:43,91,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,39,150,0.00
CHIN301,"Workbook 80A,B, 85C",16:34,16:57,0:23,0:00,92,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,39,,
HIST301,Read Common Sense ,17:15,17:30,0:15,0:00,93,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,39,,
CHIN301,Study Lesson 14 Dialogue 2 Vocabulary 11-21,17:58,18:16,0:18,0:00,94,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,39,,
MATH401,"Epsilon Delta Proofs 4, 12, 18",18:52,19:09,0:17,0:00,95,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,39,,
MATH401,"Epsilon Delta Proofs 4, 12, 18",19:39,19:45,0:06,0:00,96,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,39,,
MATH401,"Continuity Exercises 3, 13, 18, 20, 41",19:45,20:09,0:24,0:00,97,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,39,,
Thursday,DAY,10,/05,0:00,0:22,98,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,40,,
ENG301,Read Benito Cereno to page 35,15:49,16:11,0:22,0:00,99,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,40,,
Friday,DAY,10,/06,0:00,1:20,100,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,41,,
CHIN301,练习书 p. 77-78 B&C; p.79 D; p.81 C; p. 82 D; p.87 1&2;,9:56,10:20,0:24,0:00,101,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,41,,
PHYS350,Capacitors Lab Report,10:22,10:50,0:28,0:00,102,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,41,,
PHYS350,Capacitors Lab Report,14:04,14:17,0:13,0:00,103,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,41,,
HIST301,Reading Template,15:15,15:30,0:15,0:00,104,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,41,,
Saturday,DAY,10,/07,0:00,1:17,105,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,42,,
ENG301,Crucible-Inspired Play Pitch ,10:32,11:07,0:35,0:00,106,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,42,,
ENG301,Crucible-Inspired Play Pitch ,18:08,18:50,0:42,0:00,107,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,42,,
Sunday,DAY,10,/08,0:00,2:10,108,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,43,,
ENG301,Crucible-Inspired Play Pitch ,10:03,10:47,0:44,0:00,109,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,43,,
ENG301,Crucible-Inspired Play Pitch ,11:35,12:28,0:53,0:00,110,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,43,,
CHIN301,练习书 p. 77-78 B&C; p.79 D; p.81 C; p. 82 D; p.87 1&2;,12:45,13:08,0:23,0:00,111,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,43,,
ENG301,Crucible-Inspired Play Pitch ,20:06,20:16,0:10,0:00,112,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,43,,
Monday,DAY,10,/09,0:00,0:00,113,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,44,,
PHYS350,lab report,9:47,,0:00,0:00,114,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,44,,
,,,,0:00,0:00,115,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,44,,
,,,,0:00,0:00,116,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,44,,
,,,,0:00,0:00,117,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,44,,
,,,,0:00,0:00,118,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,44,,
,,,,0:00,0:00,119,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,44,,
,,,,0:00,0:00,120,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,44,,
,,,,0:00,0:00,121,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,44,,
,,,,0:00,0:00,122,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,44,,
,,,,0:00,0:00,123,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,44,,
,,,,0:00,0:00,124,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,44,,
,,,,0:00,0:00,125,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,44,,
,,,,0:00,0:00,126,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,44,,
,,,,0:00,0:00,127,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,44,,
,,,,0:00,0:00,128,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,44,,
,,,,0:00,0:00,129,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,44,,
,,,,0:00,0:00,130,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,44,,
,,,,0:00,0:00,131,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,44,,
,,,,0:00,0:00,132,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,44,,
,,,,0:00,0:00,133,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,44,,
,,,,0:00,0:00,134,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,44,,
,,,,0:00,0:00,135,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,44,,
,,,,0:00,0:00,136,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,44,,
,,,,0:00,0:00,137,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,44,,
,,,,0:00,0:00,138,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,44,,
,,,,0:00,0:00,139,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,44,,
,,,,0:00,0:00,140,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,44,,
,,,,0:00,0:00,141,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,44,,
,,,,0:00,0:00,142,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,44,,
,,,,0:00,0:00,143,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,44,,
,,,,0:00,0:00,144,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,44,,
,,,,0:00,0:00,145,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,44,,
,,,,0:00,0:00,146,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,44,,
,,,,0:00,0:00,147,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,44,,
,,,,0:00,0:00,148,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,44,,
,,,,0:00,0:00,149,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,44,,
,,,,0:00,0:00,150,0.13,0.21,0.51,0.20,0.34,0.00,0.49,0.03,44,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,Day:,PHYS350,MATH401,ENG301,PHIL250,CHIN301,SOM,HIST301,CS220,19,,
,,,,0:00,0:00,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,
,,,,0:00,0:00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,
,,,,0:00,0:00,3,0.00,12.19,42.27,33.33,0.00,0.00,12.19,0.00,,,
