Class Code:,Assignment Name:,Start Time,End Time,Time Spent:,,Block:,Class Code:,# of Classes:,Homework/Class:,Time Budgeted:,Time Spent:,Deficit/Surplus:,Percent of Total,,Day Count:,Day:,Homework This Day:
Monday,DAY,9,/18,0:00,#REF!,,,,,,,,,,#REF!,37,0.00
HIST301,Primary source readings,21:59,22:24,0:25,0,,,,,,,,,,#REF!,38,0.00
ENG301,Crucible,9:00,9:28,0:28,0,,,,,,,,,,#REF!,39,0.00
Tuesday,DAY,9,/19,0:00,#REF!,,,,,,,,,,#REF!,40,0.00
BIO310,Quiz 2 Studying,20:06,22:05,1:59,0.00,,,,,,,,,,#REF!,41,0.00
SPAN501,La Mala Educacion,22:25,22:47,0:22,0.00,,,,,,,,,,#REF!,42,0.00
Wednesday,DAY,9,/19,0:00,#REF!,,,,,,,,,,#REF!,43,0.00
HIST301,Salem Witch Trial documents,20:10,20:16,0:06,0.00,,,,,,,,,,#REF!,44,0.00
MATH301,PP Stats 3,20:27,20:57,0:30,0,,,,,,,,,,#REF!,45,0.00
EFD210,Plan Food Desert Interview,,,0:00,0,,,,,,,,,,#REF!,46,0.00
SPAN501,JSTOR articles and bibliography,,,0:00,0,,,,,,,,,,#REF!,47,0.00
ENG301,Read Sleepy Hollow,21:28,21:58,0:30,0,,,,,,,,,,#REF!,48,0.00
Monday,DAY,9,/25,0:00,#REF!,,,,,,,,,,#REF!,49,0.00
SPAN501,La Mala Educacion post,21:19,22:29,1:10,0,,,,,,,,,,#REF!,50,0.00
Thursday,DAY,9,/28,0:00,#REF!,,,,,,,,,,#REF!,51,0.00
SPAN501,La Mala Educacion post / essay,20:07,21:35,1:28,0,,,,,,,,,,#REF!,52,0.00
SPAN501,Rewatching La Mala Educacion,12:00,12:47,0:47,0.00,,,,,,,,,,#REF!,53,0.00
HIST301,Essay,18:00,18:55,0:55,0,,,,,,,,,,#REF!,54,0.00
ENG301,Pitch a play notes,17:00,17:25,0:25,0,,,,,,,,,,#REF!,55,0.00
Friday,DAY,9,/29,0:00,#REF!,,,,,,,,,,#REF!,56,0.00
SPAN501,Fanfiction essay,,,0:00,0,,,,,,,,,,#REF!,57,0.00
MATH301,Test 1 studying,8:15,8:53,0:38,0,Hello. The black stuff down and right is generating those nice graphs. Please don't edit it if you like them!,,,,,,,,,#REF!,58,0.00
HIST301,Catch up notes,,,0:00,0.00,Day:,FA130,EFD210,HIST301,MATH301,BIO310,SOM11,SPAN501,ENG301,#REF!,59,0.00
ENG301,Pitch a play notes,10:12,10:25,0:13,0,1,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,60,0.00
ENG301,Essay notes,,,0:00,0,2,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,61,0.00
BIO310,Chapter 4 slides mini lesson prep,9:15,9:30,0:15,0,3,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,62,0.00
Saturday,DAY,9,/30,0:00,#REF!,4,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,63,0.00
HIST301,Essay,23:30,23:59,0:29,0,5,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,64,0.00
HIST301,Catch up notes,8:20,8:47,0:27,0,6,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,65,0.00
Sunday,DAY,10,/1,0:00,#REF!,7,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,66,0.00
HIST301,Essay,0:00,1:01,1:01,0,8,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,67,0.00
ENG301,Pitch a play notes,20:04,20:15,0:11,0.00,9,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,68,0.00
BIO310,Chapter 4 slides mini lesson prep,,,0:00,0,10,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,69,0.00
SPAN501,Finish fanfiction essay,21:12,22:00,0:48,0,11,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,70,0.00
Monday,DAY,10,/2,0:00,#REF!,12,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,71,0.00
SPAN501,Essay & turn in,15:35,16:15,0:40,0.00,13,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,72,0.00
ENG301,Pitch a play,,,0:00,0.00,14,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,73,0.00
HIST301,Revolution Pre-Party (104-114) Text,,,0:00,0,15,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,74,0.00
MATH301,Stats pre-work,12:45,13:15,0:30,0.00,16,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,75,0.00
SPAN501,Essay & turn in,20:12,20:43,0:31,0,17,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,76,0.00
Tuesday,DAY,10,/3,0:00,#REF!,18,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,77,0.00
BIO310,PRE LAB QUESTIONS,12:47,13:13,0:26,0,19,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,78,0.00
BIO310,Slides for lesson,21:44,23:30,1:46,0,20,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,79,0.00
Wednesday,DAY,10,/4,0:00,#REF!,21,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,80,0.00
HIST301,Common Sense,21:07,21:30,0:23,0,22,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,81,0.00
Thursday,DAY,10,/5,0:00,#REF!,23,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,82,0.00
ENG301,Block 6: Essay outline notes meet with Claire,16:08,18:15,2:07,0.00,24,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,83,0.00
Saturday,DAY,10,/6,0:00,#REF!,25,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,84,0.00
SPAN501,Abrazos Rotos,21:30,23:15,1:45,0,26,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,85,0.00
Sunday,DAY,10,/7,0:00,#REF!,27,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,86,0.00
ENG301,Crucible Essay,18:02,18:04,0:02,0,28,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,87,0.00
FA130,The Logic and Magic of Color,18:10,18:13:00,0:03,0,29,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,88,0.00
FA130,The Politics of Color,18:13,18:20,0:07,0,30,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,89,0.00
MATH301,Stats project part 1,,,0:00,0.00,31,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,90,0.00
MATH301,PP Stats 6,17:15,17:45,0:30,0,32,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,91,0.00
SPAN501,"Abrazos Rotos
",20:19,20:53,0:34,0,33,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,92,0.00
Monday,DAY,10,/8,0:00,#REF!,34,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,93,0.00
ENG301,Crucible Essay,8:38,8:52,0:14,0.00,35,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,94,0.00
BIO310,Postlab questions and conclusion,,,0:00,0,36,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,95,0.00
,Forced Founders reading,,,0:00,0,37,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,96,0.00
,CRUCIBLE ESSAY DUE TUESDAY,,,0:00,0,38,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,97,0.00
,,,,0:00,0,39,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,98,0.00
,,,,0:00,0,40,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,99,0.00
,,,,0:00,0,41,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,100,0.00
,,,,0:00,0.00,42,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,101,0.00
,,,,0:00,0,43,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,102,0.00
,,,,0:00,0,44,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,103,0.00
,,,,0:00,0,45,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,104,0.00
,,,,0:00,0,46,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,105,0.00
,,,,0:00,0.00,47,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,106,0.00
,,,,0:00,0,48,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,107,0.00
,,,,0:00,0,49,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,108,0.00
,,,,0:00,0.00,50,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,109,0.00
,,,,0:00,0,51,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,110,0.00
,,,,0:00,0,52,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,111,0.00
,,,,0:00,0,53,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,112,0.00
,,,,0:00,0.00,54,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,113,0.00
,,,,0:00,0,55,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,114,0.00
,,,,0:00,0,56,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,115,0.00
,,,,0:00,0,57,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,116,0.00
,,,,0:00,0.00,58,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,117,0.00
,,,,0:00,0,59,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,118,0.00
,,,,0:00,0,60,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,119,0.00
,,,,0:00,0,61,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,120,0.00
,,,,0:00,0.00,62,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,121,0.00
,,,,0:00,0.00,63,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,122,0.00
,,,,0:00,0,64,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,123,0.00
,,,,0:00,0.00,65,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,124,0.00
,,,,0:00,0,66,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,125,0.00
,,,,0:00,0.00,67,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,126,0.00
,,,,0:00,0,68,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,127,0.00
,,,,0:00,0,69,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,128,0.00
,,,,0:00,0.00,70,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,129,0.00
,,,,0:00,0,71,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,130,0.00
,,,,0:00,0.00,72,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,131,0.00
,,,,0:00,0,73,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,132,0.00
,,,,0:00,0.00,74,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,133,0.00
,,,,0:00,0.00,75,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,134,0.00
,,,,0:00,0.00,76,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,135,0.00
,,,,0:00,0,77,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,136,0.00
,,,,0:00,0,78,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,137,0.00
,,,,0:00,0.00,79,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,138,0.00
,,,,0:00,0.00,80,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,139,0.00
,,,,0:00,0.00,81,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,140,0.00
,,,,0:00,0.00,82,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,141,0.00
,,,,0:00,0.00,83,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,142,0.00
,,,,0:00,0.00,84,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,143,0.00
,,,,0:00,0.00,85,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,144,0.00
,,,,0:00,0.00,86,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,145,0.00
,,,,0:00,0.00,87,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,146,0.00
,,,,0:00,0.00,88,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,147,0.00
,,,,0:00,0.00,89,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,148,0.00
,,,,0:00,0,90,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,149,0.00
,,,,0:00,0,91,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,150,0.00
,,,,0:00,0,92,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0.00,93,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0,94,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0,95,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0,96,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0,97,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0.00,98,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0.00,99,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0,100,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0,101,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0,102,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0,103,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0.00,104,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0,105,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0,106,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0,107,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0,108,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0.00,109,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0,110,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0,111,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0.00,112,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0,113,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0,114,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0,115,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0,116,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0.00,117,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0,118,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0,119,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0,120,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0,121,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0,122,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0.00,123,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0,124,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0,125,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0,126,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0,127,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0,128,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0,129,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0.00,130,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0,131,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0.00,132,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0.00,133,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0,134,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0,135,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0,136,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0,137,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0.00,138,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0,139,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0,140,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0.00,141,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0,142,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0,143,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0,144,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0,145,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0.00,146,0.01,0.02,0.00,0.12,0.05,0.00,0.00,0.00,#REF!,,
,,,,0:00,0,147,0.01,0.02,0.00,0.12,0.05,0.00,0.00,,#REF!,,
,,,,0:00,0,148,0.01,0.02,0.00,0.12,0.05,0.00,0.00,,#REF!,,
,,,,0:00,0,149,0.01,0.02,0.00,0.12,0.05,0.00,0.00,,#REF!,,
,,,,0:00,0.00,150,0.01,0.02,0.00,0.12,0.05,0.00,0.00,,#REF!,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
