Class Code:,Assignment Name:,Start Time,End Time,Time Spent:,,Block:,Class Code:,# of Classes:,Homework/Class:,Time Budgeted:,Time Spent:,Deficit/Surplus:,Percent of Total,,Day Count:,Day:,Homework This Day:
Online Psych,Understanding the Three Perspectives,8:55 PM,9:18 PM,0:23,0,,,,,,,,,,9,47,0.00
Wednesday,DAY,9,/6,0:00,0.11,,,,,,,,,,10,48,0.00
HIST301,The Middle Ground,10:27,11:20,0:53,0,,,,,,,,,,10,49,0.00
CHIN401,学习生词、句型，写作业 P.1-2,20:46,10:12 PM,1:26,0,,,,,,,,,,10,50,0.00
QUEST,Payroll poem,22:23,22:45,0:22,0,,,,,,,,,,10,51,0.00
Thursday,DAY,9,/7,0:00,0.07,,,,,,,,,,11,52,0.00
CHIN401,学习生词、句型，写作业 P.1-2,7:05,7:12,0:07,0.00,,,,,,,,,,11,53,0.00
BIO210,Stem Cells Readings,8:18,8:36,0:18,0,,,,,,,,,,11,54,0.00
Online Psych,Careers in Psychology,15:00,15:29,0:29,0,,,,,,,,,,11,55,0.00
PHIL250,What is it like to be a bat,17:20,17:33,0:13,0,,,,,,,,,,11,56,0.00
MATH301,Create Your Own Puzzle,18:10,18:31,0:21,0,,,,,,,,,,11,57,0.00
BIO210,Stem Cells Readings,18:42,18:54,0:12,0,Hello. The black stuff down and right is generating those nice graphs. Please don't edit it if you like them!,,,,,,,,,11,58,0.00
Friday,DAY,9,/8,0:00,0.01,Day:,Online Psych,CHIN401,Free/SOM/Free,PHIL250,MATH301,BIO210,ENG301,HIST301,12,59,0.00
PHIL250,What is it like to be a bat,8:43,9:01,0:18,0,1,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,12,60,0.00
Saturday,DAY,9,/9,0:00,0.12,2,0.00,0.02,0.00,0.00,0.02,0.01,0.00,0.03,13,61,0.00
CHIN401,看YouTube视频答题－做家务,11:56,12:22 PM,0:26,0,3,0.04,0.05,0.00,0.00,0.02,0.01,0.04,0.06,13,62,0.00
Online Psych,Brief History of Psychology,12:24,12:46,0:22,0.00,4,0.09,0.06,0.00,0.00,0.02,0.05,0.04,0.06,13,63,0.00
Online Psych,Reflect on your learning,12:46,12:56,0:10,0,5,0.09,0.06,0.00,0.02,0.02,0.05,0.04,0.06,13,64,0.00
Online Psych,Reflect on your learning,13:39,13:55,0:16,0,6,0.09,0.06,0.00,0.02,0.02,0.05,0.04,0.06,13,65,0.00
PHIL250,Boring&Myopic,18:05,18:50,0:45,0,7,0.13,0.09,0.00,0.02,0.02,0.05,0.08,0.11,13,66,0.00
ENG301,Act 3,19:14,19:56,0:42,0,8,0.16,0.11,0.00,0.02,0.02,0.05,0.08,0.11,13,67,0.00
PHIL250,Boring&Myopic,20:28,8:42 PM,0:14,0.00,9,0.20,0.11,0.00,0.02,0.05,0.05,0.08,0.11,13,68,0.00
Sunday,DAY,9,/10,0:00,0.08,10,0.20,0.17,0.00,0.02,0.05,0.05,0.08,0.15,14,69,0.00
MATH301,Create Your Own Puzzle Writeup,9:20,10:11,0:51,0,11,0.23,0.18,0.00,0.03,0.06,0.07,0.08,0.15,14,70,0.00
BIO210,Dolly pg 1 and Stem Cell Part 3,12:51,13:15,0:24,0,12,0.23,0.18,0.00,0.04,0.06,0.07,0.08,0.15,14,71,0.00
BIO210,Dolly pg 1 and Stem Cell Part 3,14:00,2:08 PM,0:08,0.00,13,0.26,0.20,0.00,0.08,0.06,0.07,0.11,0.15,14,72,0.00
Free/SOM/Free,5 Minutes of Obeservation,16:16,16:25,0:09,0.00,14,0.26,0.20,0.01,0.08,0.10,0.09,0.11,0.15,14,73,0.00
Futures,Stand up Meeting Video,16:37,4:58 PM,0:21,0,15,0.27,0.24,0.01,0.08,0.10,0.09,0.11,0.21,14,74,0.00
Monday,DAY,9,/11,0:00,0.12,16,0.27,0.25,0.01,0.12,0.10,0.12,0.11,0.21,15,75,0.00
CHIN401,Jay Chou Reading,8:20,8:32,0:12,0,17,0.27,0.30,0.01,0.12,0.13,0.13,0.11,0.21,15,76,0.00
CHIN401,Chores test,9:09,9:38,0:29,0,18,0.27,0.30,0.01,0.12,0.13,0.25,0.16,0.24,15,77,0.00
CHIN401,Sheet,11:24,11:38,0:14,0,19,0.27,0.30,0.01,0.12,0.16,0.25,0.16,0.26,15,78,0.00
Online Psych,History of Psychology replies,12:03 PM,12:14 PM,0:11,0,20,0.27,0.31,0.01,0.13,0.16,0.28,0.16,0.28,15,79,0.00
HIST301,Understanding American History,7:54 PM,9:27 PM,1:33,0.00,21,0.33,0.31,0.01,0.15,0.19,0.35,0.16,0.28,15,80,0.00
CHIN401,学习生词、句型，写作业 P.1-2,9:34 PM,9:44 PM,0:10,0,22,0.33,0.31,0.01,0.16,0.19,0.37,0.19,0.28,15,81,0.00
Tuesday,DAY,9,/12,0:00,0.09,23,0.33,0.32,0.01,0.16,0.19,0.42,0.19,0.28,16,82,0.00
CHIN401,Test on Appliances,7:46,7:58,0:12,0.00,24,0.43,0.33,0.01,0.16,0.22,0.42,0.20,0.28,16,83,0.00
Online Psych,Sign up for Cafe Psych,8:04 PM,8:12 PM,0:08,0,25,0.46,0.34,0.01,0.16,0.22,0.44,0.27,0.28,16,84,0.00
PHIL250,History of Metaphors of Consciousness,8:26 PM,9:29 PM,1:03,0,26,0.46,0.34,0.01,0.16,0.25,0.47,0.27,0.30,16,85,0.00
BIO210,Dolly pg 2 and Stem Cell Part 4,9:52 PM,10:39 PM,0:47,0.00,27,0.50,0.36,0.01,0.20,0.27,0.47,0.27,0.30,16,86,0.00
Wednesday,DAY,9,/13,0:00,0.08,28,0.50,0.36,0.01,0.20,0.27,0.54,0.27,0.40,17,87,0.00
BIO210,Dolly pg 2 and Stem Cell Part 4,7:41,7:54,0:13,0,29,0.50,0.36,0.01,0.20,0.27,0.57,0.27,0.63,17,88,0.00
MATH301,PP #1,10:30,11:06,0:36,0,30,0.50,0.36,0.01,0.27,0.30,0.60,0.27,0.63,17,89,0.00
CHIN401,学习句型、文化橱窗，写作业 P.5-7,9:34 PM,10:39 PM,1:05,0.00,31,0.50,0.37,0.01,0.27,0.32,0.63,0.29,0.63,17,90,0.00
Thursday,DAY,9,/14,0:00,0.20,32,0.51,0.37,0.01,0.27,0.37,0.63,0.29,0.63,18,91,0.00
ENG301,Choose 2 topics,8:40,9:09,0:29,0,33,0.51,0.37,0.01,0.27,0.38,0.63,0.29,0.63,18,92,0.00
BIO210,Dolly Experiment Breakdown,4:45 PM,7:38 PM,2:53,0.00,34,0.55,0.37,0.01,0.27,0.38,0.65,0.29,0.63,18,93,0.00
ENG301,Act 4,9:06 PM,9:31 PM,0:25,0.00,35,0.56,0.39,0.01,0.32,0.41,0.66,0.29,0.63,18,94,0.00
HIST301,Read and take notes for Friday,9:47 PM,10:31 PM,0:44,0,36,0.57,0.41,0.01,0.32,0.41,0.76,0.32,0.63,18,95,0.00
ENG301,Act 4,10:33 PM,10:52 PM,0:19,0,37,0.57,0.43,0.01,0.33,0.45,0.76,0.36,0.65,18,96,0.00
Friday,DAY,9,/15,0:00,0.05,38,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,19,97,0.00
MATH301,PP #1,8:42,9:30,0:48,0,39,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,19,98,0.00
HIST301,Read and take notes for Friday,9:30,9:40,0:10,0,40,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,19,99,0.00
HIST301,Read and take notes for Friday,11:00,11:05,0:05,0,41,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,19,100,0.00
HIST301,Read and take notes for Friday,12:40,12:50,0:10,0.00,42,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,19,101,0.00
Saturday,DAY,9,/16,0:00,0.07,43,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,20,102,0.00
HIST301,Read and take notes for Friday,8:14 PM,8:42 PM,0:28,0,44,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,20,103,0.00
CHIN401,pg 9,9:02 PM,9:19 PM,0:17,0,45,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,20,104,0.00
BIO210,Dolly Breakdown rewrite,9:22 PM,9:59 PM,0:37,0,46,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,20,105,0.00
PHIL250,Chalmers,11:11 PM,11:23 PM,0:12,0.00,47,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,20,106,0.00
Sunday,DAY,9,/17,0:00,0.18,48,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,21,107,0.00
PHIL250,Chalmers,10:34,11:05,0:31,0,49,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,21,108,0.00
MATH301,PP #2,16:00,16:48,0:48,0.00,50,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,21,109,0.00
Online Psych,Fakebook,7:02 PM,8:28 PM,1:26,0,51,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,21,110,0.00
BIO210,Dolly Breakdown rewrite,8:05 PM,9:40 PM,1:35,0,52,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,21,111,0.00
Monday,DAY,9,/18,0:00,0.06,53,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,22,112,0.00
PHIL250,Chalmers,8:38,8:49,0:11,0.00,54,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,22,113,0.00
BIO210,Defense Topic,11:35,12:05,0:30,0,55,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,22,114,0.00
ENG301,Two headings,9:42,10:19,0:37,0,56,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,22,115,0.00
CHIN401,Practice for Unit 1 test 1,10:21,10:30,0:09,0,57,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,22,116,0.00
Tuesday,DAY,9,/19,0:00,0.06,58,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,23,117,0.00
CHIN401,Practice for Unit 1 test 1,7:50,7:55,0:05,0,59,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,23,118,0.00
Free/SOM/Free,Breaking a social norm,9:50,9:57,0:07,0,60,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,23,119,0.00
QUEST,History Couplet,8:47,8:52,0:05,0,61,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,23,120,0.00
BIO210,Defense Topic,9:00,10:15,1:15,0.00,62,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,23,121,0.00
Wednesday,DAY,9,/20,0:00,0.16,63,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,24,122,0.00
ENG301,Sleepy Hollow reading,7:40,8:05,0:25,0,64,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,24,123,0.00
Online Psych,Dating Profile,10:55,11:25,0:30,0.00,65,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,24,124,0.00
Online Psych,Dating Profile,11:35,11:55,0:20,0,66,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,24,125,0.00
Online Psych,Dating Profile,7:20 PM,8:46 PM,1:26,0.00,67,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,24,126,0.00
CHIN401,复习 Unit 1做家事A.pdf 和 暑假生活写作，准备小考(part 2) ,9:09 PM,9:27 PM,0:18,0,68,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,24,127,0.00
MATH301,PP#3,9:27 PM,22:08,0:41,0,69,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,24,128,0.00
CHIN401,复习 Unit 1做家事A.pdf 和 暑假生活写作，准备小考(part 2) ,10:08 PM,10:15 PM,0:07,0.00,70,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,24,129,0.00
Thursday,DAY,9,/21,0:00,0.12,71,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,25,130,0.00
ENG301,Sleepy Hollow reading,7:35,7:55,0:20,0.00,72,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,25,131,0.00
ENG301,Sleepy Hollow reading,8:10,8:40,0:30,0,73,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,25,132,0.00
Online Psych,Comment on Dating Profiles,8:50,9:09,0:19,0.00,74,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,25,133,0.00
CHIN401,复习 Unit 1做家事A.pdf 和 暑假生活写作，准备小考(part 2) ,9:11,9:18,0:07,0.00,75,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,25,134,0.00
Online Psych,Comment on Dating Profiles,20:12,20:37,0:25,0.00,76,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,25,135,0.00
ENG301,Essay Brainstorm,20:43,21:24,0:41,0,77,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,25,136,0.00
BIO210,Maherali Stem Cell Paper Read 1,21:30,10:03 PM,0:33,0,78,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,25,137,0.00
Friday,DAY,9,/22,0:00,0.08,79,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,26,138,0.00
BIO210,Maherali Stem Cell Paper Read 1,7:36,7:50,0:14,0.00,80,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,26,139,0.00
BIO210,Maherali Stem Cell Paper Read 1,8:30,8:55,0:25,0.00,81,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,26,140,0.00
HIST301,Colonial Essay Brainstorm,9:04,9:35,0:31,0.00,82,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,26,141,0.00
MATH301,PP#4,7:40,8:26,0:46,0.00,83,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,26,142,0.00
Saturday,DAY,9,/23,0:00,0.13,84,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,27,143,0.00
MATH301,PP#4,10:34,10:45,0:11,0.00,85,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,27,144,0.00
Online Psych,Coffee Dates,10:50,11:22,0:32,0.00,86,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,27,145,0.00
Online Psych,Unit 3 Stuff,11:22,11:46,0:24,0.00,87,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,27,146,0.00
MATH301,PP#4,11:51,12:06 PM,0:15,0.00,88,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,27,147,0.00
Online Psych,Unit 3 Stuff,12:25 PM,12:39,0:14,0.00,89,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,27,148,0.00
PHIL250,Tale of the Dueling Neurosurgeons,12:41 PM,13:37,0:56,0,90,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,27,149,0.00
CHIN401,Cleaning Ad,2:30 PM,15:01,0:31,0,91,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,27,150,0.00
Sunday,DAY,9,/24,0:00,0.19,92,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,28,,
HIST301,Colonial Essay Draft,12:00,13:08,1:08,0.00,93,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,28,,
HIST301,Colonial Essay Draft,14:00,2:30 PM,0:30,0,94,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,28,,
BIO210,Level 2 Read of Maherali,2:45 PM,3:00 PM,0:15,0,95,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,28,,
BIO210,Level 2 Read of Maherali,15:20,15:40,0:20,0,96,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,28,,
BIO210,Level 2 Read of Maherali,6:00 PM,6:20 PM,0:20,0,97,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,28,,
QUEST,Saltwater Veins Poem,6:35 PM,7:00 PM,0:25,0.00,98,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,28,,
BIO210,Level 2 Read of Maherali,8:30 PM,9:19 PM,0:49,0.00,99,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,28,,
HIST301,Colonial Essay Draft,10:15 PM,10:56 PM,0:41,0,100,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,28,,
Monday,DAY,9,/25,0:00,0.26,101,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,29,,
HIST301,Colonial Essay,8:35,9:40,1:05,0,102,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,29,,
BIO210,Level 2 Read of Maherali,11:40,12:20,0:40,0,103,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,29,,
HIST301,Colonial Essay,6:50,11:15,4:25,0.00,104,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,29,,
Tuesday,DAY,9,/26,0:00,0.13,105,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,30,,
BIO210,Depression 1 min,7:55,8:35,0:40,0,106,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,30,,
PHIL250,Alien Hand Studies,5:30,6:45,1:15,0,107,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,30,,
PHIL250,Alien Hand Studies,8:20,8:50,0:30,0,108,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,30,,
MATH301,PP#5,9:30,10:15,0:45,0.00,109,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,30,,
Wednesday,DAY,9,/27,0:00,0.09,110,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,31,,
BIO210,Level 2 Read of Maherali,7:50,8:18,0:28,0,111,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,31,,
BIO210,Level 3 Read of Maherali,7:23,7:48,0:25,0.00,112,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,31,,
MATH301,Review Assignment,8:45,9:16,0:31,0,113,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,31,,
CHIN401,Bio Review,9:30,9:49,0:19,0,114,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,31,,
ENG301,Pitch a Play Notes,12:40,13:10,0:30,0,115,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,31,,
Thursday,DAY,9,/28,0:00,0.05,116,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,32,,
Online Psych,Expand on comments,9:10,9:20,0:10,0.00,117,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,32,,
MATH301,Notecard + Review for Stats Quiz,9:35,10:39,1:04,0,118,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,32,,
Friday,DAY,9,/29,0:00,0.02,119,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,33,,
MATH301,Notecard + Review for Stats Quiz,8:40,9:02,0:22,0,120,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,33,,
Saturday,DAY,9,/30,0:00,0.11,121,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,34,,
Online Psych,Ethics & Genie Study,9:30,10:20,0:50,0,122,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,34,,
BIO210,Went over Jenna's Notes,16:00,16:30,0:30,0.00,123,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,34,,
QUEST,Gemstones and Spray Paint Poem,19:30,20:45,1:15,0,124,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,34,,
Sunday,DAY,10,/1,0:00,0.11,125,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,35,,
PHIL250,Koch,12:36,13:20,0:44,0,126,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,35,,
PHIL250,Koch,15:50,16:09,0:19,0,127,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,35,,
MATH301,Statistics Project,17:50,18:34,0:44,0,128,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,35,,
Online Psych,Ethics & Genie Study,18:40,19:01,0:21,0,129,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,35,,
CHIN401,10 New Words,19:12,19:35,0:23,0.00,130,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,35,,
BIO210,Big Picture: FXR Seeley,21:54,22:06,0:12,0,131,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,35,,
Monday,DAY,10,/2,0:00,0.16,132,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,36,,
CHIN401,2 chapter question answers,7:55,8:06,0:11,0.00,133,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,36,,
Online Psych,Comments,8:40,8:50,0:10,0,134,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,36,,
BIO210,Big Picture: FXR Seeley,8:52,9:39,0:47,0,135,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,36,,
BIO210,Big Picture: FXR Seeley,11:20,12:20,1:00,0,136,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,36,,
BIO210,Big Picture: FXR Seeley,20:40,21:20,0:40,0,137,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,36,,
CHIN401,Mid-Autumn Festival,21:30,21:47,0:17,0.00,138,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,36,,
ENG301,Comparison Essay,21:55,22:35,0:40,0,139,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,36,,
Tuesday,DAY,10,/3,0:00,0.16,140,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,37,,
PHIL250,Koch,7:50,8:10,0:20,0.00,141,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,37,,
CHIN401,Mid-Autumn Festival,12:30,12:45,0:15,0,142,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,37,,
CHIN401,Chapter 1 Paragraph,12:50,13:10,0:20,0,143,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,37,,
HIST301,Finance Reading,3:45 PM,4:10 PM,0:25,0,144,0.57,0.43,0.01,0.33,0.45,0.77,0.36,0.65,37,,
