Class Code:,Assignment Name:,Start Time,End Time,Time Spent:,,Block:,Class Code:,# of Classes:,Homework/Class:,Time Budgeted:,Time Spent:,Deficit/Surplus:,Percent of Total,,Day Count:,Day:,Homework This Day:
HIST301,Winthrop and Rowlandson Readings,18:53,19:18,0:25,0.00,9,0.00,0.10,0.01,0.06,0.30,0.02,0.11,0.14,16,68,0.00
ENG301,Quotations compilations ,21:49,22:30,0:41,0,10,0.00,0.10,0.01,0.06,0.30,0.02,0.14,0.14,16,69,0.00
Tuesday,DAY,9,/19,0:00,0.08,11,0.00,0.10,0.01,0.06,0.32,0.03,0.15,0.18,17,70,0.00
SPAN501,La identitad perosnal ,9:56,10:06,0:10,0,12,0.00,0.10,0.01,0.11,0.35,0.03,0.20,0.22,17,71,0.00
SPAN501,La identitad perosnal ,10:12,10:34,0:22,0.00,13,0.00,0.10,0.01,0.11,0.35,0.03,0.21,0.22,17,72,0.00
SPAN501,Eligir una escena de La mala educación,10:34,10:39,0:05,0.00,14,0.00,0.10,0.03,0.11,0.35,0.03,0.21,0.22,17,73,0.00
SPAN501,La identitad perosnal ,10:41,10:47,0:06,0,15,0.00,0.15,0.03,0.11,0.37,0.03,0.21,0.22,17,74,0.00
Wednesday,DAY,9,/20,0:00,0.00,16,0.00,0.17,0.03,0.11,0.37,0.03,0.21,0.25,18,75,0.00
HIST301,Primary Sources Salem Witch Trials ,18:08,18:13,0:05,0,17,0.00,0.17,0.03,0.11,0.37,0.03,0.24,0.25,18,76,0.00
JRNL110,Managerial Work ,20:11,20:22,0:11,0,18,0.00,0.17,0.03,0.11,0.37,0.03,0.25,0.29,18,77,0.00
SPAN501,"Las fuentes para el ""ensayo""",20:28,20:47,0:19,0,19,0.00,0.17,0.03,0.11,0.37,0.03,0.25,0.32,18,78,0.00
ENG301,Sleepy Hollow ,22:00,23:00,1:00,0,20,0.00,0.17,0.03,0.11,0.37,0.03,0.25,0.32,18,79,0.00
Thursday,DAY,9,/21,0:00,0.00,21,0.00,0.19,0.03,0.11,0.37,0.03,0.25,0.32,19,80,0.00
ENG301,Sleepy Hollow ,4:30,4:45,0:15,0,22,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,19,81,0.00
ENG301,Sleepy Hollow ,8:55,9:25,0:30,0,23,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,19,82,0.00
Friday,DAY,9,/22,0:00,0.00,24,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,20,83,0.00
Saturday ,DAY,9,/23,0:00,0.00,25,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,21,84,0.00
HIST301,Middle Ground Reading Section 1,18:10,18:35,0:25,0,26,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,21,85,0.00
Sunday,DAY,9,/24,0:00,0.00,27,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,22,86,0.00
MATH301,Statistics 3,17:34,18:00,0:26,0,28,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,22,87,0.00
MATH301,Khan Academy Learning,19:46,20:40,0:54,0,29,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,22,88,0.00
MATH301,Statistics 4,21:40,22:10,0:30,0,30,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,22,89,0.00
Monday,DAY,9,/25,0:00,0.00,31,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,23,90,0.00
Tuesday,DAY,9,/26,0:00,0.00,32,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,91,0.00
,,,,0:00,0,33,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,92,0.00
,,,,0:00,0.00,34,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,93,0.00
,,,,0:00,0.00,35,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,94,0.00
,,,,0:00,0,36,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,95,0.00
,,,,0:00,0,37,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,96,0.00
,,,,0:00,0,38,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,97,0.00
,,,,0:00,0,39,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,98,0.00
,,,,0:00,0,40,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,99,0.00
,,,,0:00,0,41,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,100,0.00
,,,,0:00,0.00,42,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,101,0.00
,,,,0:00,0,43,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,102,0.00
,,,,0:00,0,44,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,103,0.00
,,,,0:00,0,45,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,104,0.00
,,,,0:00,0,46,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,105,0.00
,,,,0:00,0.00,47,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,106,0.00
,,,,0:00,0,48,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,107,0.00
,,,,0:00,0,49,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,108,0.00
,,,,0:00,0.00,50,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,109,0.00
,,,,0:00,0,51,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,110,0.00
,,,,0:00,0,52,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,111,0.00
,,,,0:00,0,53,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,112,0.00
,,,,0:00,0.00,54,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,113,0.00
,,,,0:00,0,55,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,114,0.00
,,,,0:00,0,56,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,115,0.00
,,,,0:00,0,57,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,116,0.00
,,,,0:00,0.00,58,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,117,0.00
,,,,0:00,0,59,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,118,0.00
,,,,0:00,0,60,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,119,0.00
,,,,0:00,0,61,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,120,0.00
,,,,0:00,0.00,62,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,121,0.00
,,,,0:00,0.00,63,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,122,0.00
,,,,0:00,0,64,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,123,0.00
,,,,0:00,0.00,65,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,124,0.00
,,,,0:00,0,66,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,125,0.00
,,,,0:00,0.00,67,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,126,0.00
,,,,0:00,0,68,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,127,0.00
,,,,0:00,0,69,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,128,0.00
,,,,0:00,0.00,70,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,129,0.00
,,,,0:00,0,71,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,130,0.00
,,,,0:00,0.00,72,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,131,0.00
,,,,0:00,0,73,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,132,0.00
,,,,0:00,0.00,74,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,133,0.00
,,,,0:00,0.00,75,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,134,0.00
,,,,0:00,0.00,76,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,135,0.00
,,,,0:00,0,77,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,136,0.00
,,,,0:00,0,78,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,137,0.00
,,,,0:00,0.00,79,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,138,0.00
,,,,0:00,0.00,80,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,139,0.00
,,,,0:00,0.00,81,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,140,0.00
,,,,0:00,0.00,82,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,141,0.00
,,,,0:00,0.00,83,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,142,0.00
,,,,0:00,0.00,84,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,143,0.00
,,,,0:00,0.00,85,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,144,0.00
,,,,0:00,0.00,86,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,145,0.00
,,,,0:00,0.00,87,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,146,0.00
,,,,0:00,0.00,88,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,147,0.00
,,,,0:00,0.00,89,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,148,0.00
,,,,0:00,0,90,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,149,0.00
,,,,0:00,0,91,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,150,0.00
,,,,0:00,0,92,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0.00,93,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0,94,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0,95,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0,96,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0,97,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0.00,98,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0.00,99,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0,100,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0,101,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0,102,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0,103,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0.00,104,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0,105,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0,106,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0,107,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0,108,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0.00,109,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0,110,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0,111,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0.00,112,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0,113,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0,114,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0,115,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0,116,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0.00,117,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0,118,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0,119,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0,120,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0,121,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0,122,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0.00,123,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0,124,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0,125,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0,126,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0,127,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0,128,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0,129,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0.00,130,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0,131,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0.00,132,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0.00,133,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0,134,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0,135,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0,136,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0,137,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0.00,138,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0,139,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0,140,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0.00,141,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0,142,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0,143,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0,144,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0,145,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0.00,146,0.00,0.19,0.03,0.11,0.45,0.03,0.25,0.32,24,,
,,,,0:00,0,147,0.00,0.19,0.03,0.11,0.45,0.03,0.25,,24,,
,,,,0:00,0,148,0.00,0.19,0.03,0.11,0.45,0.03,0.25,,24,,
,,,,0:00,0,149,0.00,0.19,0.03,0.11,0.45,0.03,0.25,,24,,
,,,,0:00,0.00,150,0.00,0.19,0.03,0.11,0.45,0.03,0.25,,24,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
