Class Code:,Assignment Name:,Start Time,End Time,Time Spent:,,Block:,Class Code:,# of Classes:,Homework/Class:,Time Budgeted:,Time Spent:,Deficit/Surplus:,Percent of Total,,Day Count:,Day:,Homework This Day:
Wednesday,DAY,9/6,,0:00,0.07,,,,,,,,,,8,38,0.00
SPAN501,ONLINE + audio ,6:35 PM,7:58 PM,1:23,0,,,,,,,,,,8,39,0.00
CSG160,Global warming overview +discussion point,9:45 PM,10:22 PM,0:37,0,,,,,,,,,,8,40,0.00
HIST301,columbian exchange finalization,5:00 PM,5:25 PM,0:25,0.00,,,,,,,,,,8,41,0.00
EXT_101,Advisory trip feedback form ,5:28 PM,5:33 PM,0:05,0.00,,,,,,,,,,8,42,0.00
Thursday,DAY,9/7,,0:00,0.09,,,,,,,,,,9,43,0.00
MATH301,Puzzle solutions and write up ,6:55 PM,8:00 PM,1:05,0.00,,,,,,,,,,9,44,0.00
ENV110,Daisy world - write up start ,11:07 PM,11:33 PM,0:26,0,,,,,,,,,,9,45,0.00
ENG301,Crucible act 3 + context research,8:13 PM,9:11 PM,0:58,0,,,,,,,,,,9,46,0.00
Friday ,DAY,9/8,,0:00,0,,,,,,,,,,10,47,0.00
Saturday,DAY,9/9,,0:00,0.10,,,,,,,,,,11,48,0.00
ENV110,Daisy world - write up finish,12:34 PM,12:52 PM,0:18,0,,,,,,,,,,11,49,0.00
CSG160,Chapters 1-3 ,10:15 AM,12:00 PM,1:45,0,,,,,,,,,,11,50,0.00
SPAN501,ONLINE: la trama ,5:26 PM,6:08 PM,0:42,0,,,,,,,,,,11,51,0.00
Sunday,DAY,9/10,,0:00,0.13,,,,,,,,,,12,52,0.00
CSG160,Chapters 3-4 ,2:25 PM,2:49 PM,0:24,0.00,,,,,,,,,,12,53,0.00
AMSL201,packet 1 + Packet 2 + Qs ,2:49 PM,3:47 PM,0:58,0,,,,,,,,,,12,54,0.00
CSG160,silent spring chapter 4-5 ,1:48 PM,2:16 PM,0:28,0,,,,,,,,,,12,55,0.00
EXT_101,finish fundamentals act timed math ,11:47 PM,12:45 AM,0:58,0,,,,,,,,,,12,56,0.00
Monday,DAY,9/11,,0:00,0.19,,,,,,,,,,13,57,0.00
CSG160,silent spring chapter 5-6,7:00 PM,8:02 PM,1:02,0,Hello. The black stuff down and right is generating those nice graphs. Please don't edit it if you like them!,,,,,,,,,13,58,0.00
ENG301,Chapter 4 crucible ,9:52 PM,10:28 PM,0:36,0.00,Day:,AMSL201,ENG301,SPAN501,ENV110,MATH301,,HIST301,CSG160,13,59,0.00
HIST301,Textbook readings,8:56 PM,9:37 PM,0:41,0,1,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,13,60,0.00
SPAN501,behavior creates gender ,8:44 PM,8:49 PM,0:05,0,2,0.00,0.03,0.02,0.01,0.01,0.00,0.00,0.00,13,61,0.00
,,,,0:00,0,3,0.00,0.03,0.02,0.01,0.01,0.00,0.05,0.03,13,62,0.00
Tuesday,DAY,9/12,,0:00,0.08,4,0.00,0.08,0.02,0.01,0.01,0.00,0.05,0.05,14,63,0.00
AMSL201,Deaf empowerment reading + response ,5:41 PM,6:37 PM,0:56,0,5,0.00,0.08,0.04,0.01,0.01,0.00,0.10,0.05,14,64,0.00
MATH301,PP statistics #1 ,6:55 PM,7:31 PM,0:36,0,6,0.00,0.08,0.04,0.01,0.01,0.00,0.10,0.08,14,65,0.00
SPAN501,la mala educacion ,9:47 PM,11:27 PM,1:40,0,7,0.01,0.08,0.04,0.01,0.05,0.00,0.13,0.08,14,66,0.00
Wednesday,DAY,9/13,,0:00,0.13,8,0.01,0.08,0.10,0.01,0.05,0.00,0.15,0.10,15,67,0.00
SPAN501,discussion point #1 re-do ,8:50,9:46 AM,0:56,0.00,9,0.01,0.12,0.10,0.03,0.10,0.00,0.15,0.10,15,68,0.00
Span501,discussion point #1 re-do ,8:45 PM,10:37 PM,1:52,0,10,0.01,0.12,0.10,0.03,0.10,0.00,0.15,0.10,15,69,0.00
CSG160,Silent spring - ch 10 ,22:47,11:23 PM,0:36,0,11,0.01,0.12,0.12,0.04,0.10,0.00,0.15,0.18,15,70,0.00
Thursday,DAY,9/14,,,,,,,,,,,,,16,,
AMSL201,Asl video: planning to meet ,7:50 PM,8:13 PM,0:23,0,12,0.05,0.12,0.12,0.04,0.10,0.00,0.15,0.21,16,71,0.00
MATH301,stats #1 part 2,9:33 PM,10:31 PM,0:58,0.00,13,0.05,0.15,0.13,0.04,0.10,0.00,0.17,0.25,16,72,0.00
HIST301,Unit 1 essay brainstorm ,10:52 PM,11:32 PM,0:40,0.00,14,0.09,0.15,0.20,0.04,0.12,0.00,0.17,0.25,16,73,0.00
Friday,DAY,9/15,,0:00,0.06,15,0.09,0.15,0.31,0.04,0.12,0.00,0.17,0.28,17,74,0.00
CSG160,themes in SS ,10:00 AM,10:39 AM,0:39,0.00,16,0.10,0.15,0.31,0.04,0.16,0.00,0.20,0.28,17,75,0.00
AMSL201,picking poems ,6:34 PM,6:42 PM,0:08,0,17,0.11,0.15,0.31,0.04,0.16,0.00,0.20,0.31,17,76,0.00
Sunday,DAY,9/17,,0:00,0.24,18,0.11,0.19,0.31,0.04,0.21,0.00,0.23,0.38,18,77,0.00
MATH301,PP statistics #2,9:34 AM,10:40,1:06,0,19,0.11,0.19,0.34,0.04,0.21,0.00,0.28,0.38,18,78,0.00
HIST301,Acts concerning slavery ,11:28 AM,11:39 AM,0:11,0,20,0.11,0.19,0.35,0.04,0.21,0.00,0.30,0.43,18,79,0.00
HIST301,our plantation is very weak ,11:41 AM,11:56 AM,0:15,0.00,21,0.11,0.19,0.42,0.07,0.21,0.00,0.30,0.43,18,80,0.00
ENG301,legend of the sleepy hollow pg 19-24 ,1:50 PM,2:21 PM,0:31,0,22,0.11,0.19,0.42,0.07,0.21,0.00,0.30,0.43,18,81,0.00
ENG301,legend of the sleepy hollow pg 24-30,7:44 PM,8:20 PM,0:36,0,23,0.11,0.19,0.42,0.07,0.21,0.00,0.30,0.43,18,82,0.00
CSG160,"Silent spring chapters 14, 15, 17 + rest of book ",10:10 PM,11:58 PM,1:48,0.00,24,0.11,0.19,0.45,0.07,0.25,0.00,0.30,0.45,18,83,0.00
HIST301,PSA brainstorm ,8:25,8:35,0:10,0,25,0.11,0.21,0.49,0.07,0.25,0.00,0.42,0.45,18,84,0.00
Monday,DAY,9/18,,0:00,0.02,26,0.13,0.21,0.49,0.07,0.25,0.00,0.53,0.45,19,85,0.00
HIST301,PSA   ,7:38 PM,20:57,1:19,0.00,27,0.14,0.21,0.54,0.07,0.29,0.00,0.53,0.45,19,86,0.00
Span501,Jstor 5 articles find ,9:18 PM,9:53 PM,0:35,0,28,0.14,0.24,0.56,0.07,0.29,0.00,0.53,0.47,19,87,0.00
Tuesday,DAY,9/19,,0:00,0.06,29,0.16,0.24,0.56,0.08,0.29,0.00,0.55,0.47,20,88,0.00
CSG160,The Implosion Project,5:53 PM,6:33 PM,0:40,0,30,0.17,0.24,0.64,0.10,0.30,0.00,0.55,0.47,20,89,0.00
SPAN501,Canvas Post #2     brainstorm,5:32 PM,5:51 PM,0:19,0.00,31,0.17,0.26,0.64,0.16,0.30,0.00,0.58,0.47,20,90,0.00
HIST301,Rowlandson and winthrop ,4:54 PM,5:23 PM,0:29,0,32,0.17,0.28,0.67,0.16,0.30,0.00,0.58,0.49,20,91,0.00
CSG160,implosion ,11:04 PM,11:37 PM,0:33,0,33,0.17,0.28,0.67,0.16,0.30,0.00,0.58,0.49,20,92,0.00
Wednesday,DAY,9/20,,0:00,0.12,34,0.17,0.28,0.67,0.16,0.30,0.00,0.58,0.49,21,93,0.00
SPAN501,Canvas Post #2    ,4:23 PM,5:34 PM,1:11,0.00,35,0.19,0.28,0.67,0.16,0.30,0.00,0.58,0.49,21,94,0.00
span501,ensayo creativa ,17:44,6:06 PM,0:22,0,37,0.19,0.28,0.67,0.16,0.30,0.00,0.58,#REF!,21,96,0.00
ENV110,oxygen readings ,10:22 PM,10:49 PM,0:27,0,38,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,21,97,0.00
ENV110,daisyworld edits ,9:57 PM,10:20 PM,0:23,0,39,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,21,98,0.00
Thursday,DAY,9/21,,0:00,0.12,40,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,22,99,0.00
CSG160,implosion ,3:47 PM,6:27 PM,2:40,0,41,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,22,100,0.00
MATH301,PP 3 ,10:15 PM,11:00 PM,0:45,0.00,42,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,22,101,0.00
Friday,DAY,9/22,,0:00,0.12,43,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,23,102,0.00
CSG160,leopold ,10:16 AM,10:53 AM,0:37,0,44,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,23,103,0.00
,,,,0:00,0,45,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,23,104,0.00
Saturday,DAY,9/23,,0:00,0.12,46,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,24,105,0.00
CSG160,leopold discussion point ,12:13 PM,12:46 PM,0:33,0.00,47,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,24,106,0.00
MATH301,PP stats 4 ,1:18 PM,2:17 PM,0:59,0,48,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,24,107,0.00
SPAN501,Edit Canvas Post #2 ,6:10 PM,6:59 PM,0:49,0,49,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,24,108,0.00
,,,,0:00,0.00,50,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,24,109,0.00
,,,,0:00,0,51,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,24,110,0.00
Sunday,DAY,9/23,,0:00,0.16,52,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,25,111,0.00
HIST301,intro paragraph + research ,1:00 PM,1:34 PM,0:34,0,53,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,25,112,0.00
span501,canvas post #2 editing ,5:45 PM,6:27 PM,0:42,0.00,54,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,25,113,0.00
Span501,escritura creativa ,10:40 AM,10:53 AM,0:13,0,55,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,25,114,0.00
eng301,crucible pitch ,12:37 PM,12:59 PM,0:22,0,56,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,25,115,0.00
HIST301,paragraph on spanish + research for all 3 body paragraphs,8:25 PM,9:37 PM,1:12,0,57,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,25,116,0.00
HIST301,paragraph on french + some of british,9:58 PM,11:03 PM,1:05,0.00,58,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,25,117,0.00
Monday,DAY,9/25,,0:00,0.05,59,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,26,118,0.00
,,,,0:00,0,60,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,26,119,0.00
HIST301,editing editing editing essay ,8:02 PM,22:14,2:12,0,61,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,26,120,0.00
HIST301,"read white, middle ground part 1 ",10:28 PM,10:50 PM,0:22,0.00,62,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,26,121,0.00
AMSL201,deaf women video ,11:03 PM,11:31 PM,0:28,0.00,63,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,26,122,0.00
Tuesday,DAY,9/26,,0:00,0.07,64,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,27,123,0.00
math301,pp 4/5,7:03 PM,7:48 PM,0:45,0.00,65,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,27,124,0.00
math301,review sheet for test,7:56 PM,8:07 PM,0:11,0,66,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,27,125,0.00
AMSL201,quiz 1 studying ,9:30 PM,9:46 PM,0:16,0.00,67,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,27,126,0.00
SPAN501,spanish creative writing ,9:56 PM,11:07 PM,1:11,0,68,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,27,127,0.00
Wednesday,DAY,9/27,,0:00,0.10,69,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,28,128,0.00
csg160,leopold and steingraber ,6:15 PM,6:32 PM,0:17,0.00,70,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,28,129,0.00
SPAN501,escritura creativa ,9:34 PM,10:00 PM,0:26,0,71,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,28,130,0.00
ENG301,crucible pitch ,10:03 PM,10:50 PM,0:47,0.00,72,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,28,131,0.00
Thursday ,DAY,9/28,,0:00,0.19,73,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,29,132,0.00
HIST301,Sinners in the hands of an angry god ,12:54 PM,12:59 PM,0:05,0.00,74,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,29,133,0.00
env110,system model ,1:00 PM,1:12 PM,0:12,0.00,75,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,29,134,0.00
AMSL201,parameters ,7:30 PM,7:54 PM,0:24,0.00,76,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,29,135,0.00
HIST301,essay read through ,7:54 PM,8:27 PM,0:33,0,77,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,29,136,0.00
Saturday,DAY,9/30,,0:00,0.05,78,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,30,137,0.00
math301,stats project ,7:48 PM,8:13 PM,0:25,0.00,79,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,30,138,0.00
SPAN501,los abrazos rotos ,21:00,11:07 PM,2:07,0.00,89,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,30,148,0.00
AMSL201,conjunction junction ,9:00 PM,9:15 PM,0:15,0,92,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,30,,
env110,daisyworld revisions ,9:35 PM,10:00 PM,0:25,0.00,93,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,30,,
Sunday ,DAY,10/1,,0:00,0.10,94,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,31,,
env110,daisyworld revisions ,10:55 AM,11:16 AM,0:21,0,95,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,31,,
,,,,0:00,0,96,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,31,,
ENG301,crucible comp essay,3:39 PM,4:03 PM,0:24,0,97,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,31,,
env110,oxygen cycle write up / diagram ,11:17 AM,12:23 PM,1:06,0.00,98,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,31,,
HIST301,revolution pre party ,10:30 PM,11:01 PM,0:31,0.00,99,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,31,,
,,,,0:00,0,100,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,31,,
Monday ,DAY,10/2,,0:00,0.08,101,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,32,,
csg160,thoreau essay  reading ,8:04 PM,8:35 PM,0:31,0,102,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,32,,
ENG301,crucible comp essay,10:42 PM,11:19 PM,0:37,0,103,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,32,,
span501,"lenguaje, communicación, y discapacidad ",9:28 PM,9:43 PM,0:15,0.00,104,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,32,,
span501,disability studies in the hispanic world,9:44 PM,10:00 PM,0:16,0,105,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,32,,
Tuesday,DAY,10/3,,0:00,0.08,106,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,33,,
env110,oxygen write up + read primaries ,5:11 PM,6:48 PM,1:37,0,107,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,33,,
math301,30 min on stats project,6:48 PM,7:22 PM,0:34,0,108,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,33,,
ENG301,crucible comp essay,11:09 PM,11:34 PM,0:25,0.00,109,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,33,,
Wednesday,DAY,10/4,,0:00,0.08,110,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,34,,
ENG301,crucible comp essay,7:23 PM,8:27 PM,1:04,0,111,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,34,,
csg160,lee's reading ,12:25 AM,12:37 AM,0:12,0.00,112,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,34,,
hist301,common ground/sense  ,12:11 AM,12:24 AM,0:13,0,113,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,34,,
ENG301,crucible comp essay,8:44 PM,11:52 PM,3:08,0,114,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,34,,
span501,part 3 disability reading ,6:52 PM,7:07 PM,0:15,0,115,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,34,,
Thursday,DAY,10/5,,0:00,0.00,116,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,35,,
AMSL201,        Seeking a diversified america ,9:33 PM,10:10 PM,0:37,0.00,117,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,35,,
Friday,DAY,10/6,,0:00,0.00,118,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,36,,
math301,stats project 20 minutes ,9:54 AM,10:30 AM,0:36,0,119,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,36,,
Saturday,DAY,10/7,,0:00,0.00,120,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,37,,
math301,stats #6,2:57 PM,3:42 PM,0:45,0,121,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,37,,
AMSL201,linguists of asl ,3:47 PM,16:09,0:22,0,122,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,37,,
AMSL201,linguists of asl ,5:21 PM,5:28 PM,0:07,0.00,123,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,37,,
csg160,muir and emerson ,5:29 PM,5:51 PM,0:22,0,124,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,37,,
span501,escenas ,11:15 PM,11:27 PM,0:12,0,125,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,37,,
Sunday,DAY,10/8,,0:00,0.00,126,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,38,,
span501,eroski consumer,11:29 AM,11:40 AM,0:11,0,127,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,38,,
ENG301,crucible pitch,11:41 AM,12:50 PM,1:09,0,128,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,38,,
ENG301,benito cereno --> pg 26 ,5:40 PM,6:12 PM,0:32,0,129,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,38,,
hist301,forced founders ,7:06 PM,7:38 PM,0:32,0.00,130,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,38,,
ENG301,crucible pitch,9:24 PM,10:45 PM,1:21,0,131,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,38,,
,,,,0:00,0.00,132,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,38,,
,,,,0:00,0.00,133,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,38,,
,,,,0:00,0,134,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,38,,
,,,,0:00,0,135,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,38,,
,,,,0:00,0,136,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,38,,
,,,,0:00,0,137,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,38,,
,,,,0:00,0.00,138,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,38,,
,,,,0:00,0,139,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,38,,
,,,,0:00,0,140,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,38,,
,,,,0:00,0.00,141,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,38,,
,,,,0:00,0,142,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,38,,
,,,,0:00,0,143,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,38,,
,,,,0:00,0,144,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,38,,
,,,,0:00,0,145,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,38,,
,,,,0:00,0.00,146,0.21,0.28,0.67,0.16,0.34,0.00,0.58,#REF!,38,,
,,,,0:00,0,147,0.21,0.28,0.67,0.16,0.34,0.00,0.58,,38,,
,,,,0:00,0,148,0.21,0.28,0.67,0.16,0.34,0.00,0.58,,38,,
,,,,0:00,0,149,0.21,0.28,0.67,0.16,0.34,0.00,0.58,,38,,
,,,,0:00,0.00,150,0.21,0.28,0.67,0.16,0.34,0.00,0.58,,38,,
,,,,0:00,0,,0.21,0.28,0.67,0.16,0.34,0.00,0.58,,38,,
,,,,0:00,0,,0.21,,,,,,,,38,,
,,,,0:00,0,,,,,,,,,,38,,
,,,,0:00,0,,,,,,,,,,38,,
,,,,0:00,0.00,,,,,,,,,,38,,
,,,,0:00,0.00,,,,,,,,,,38,,
,,,,0:00,0,,,,,,,,,,38,,
,,,,0:00,0,,,,,,,,,,38,,
,,,,0:00,0,,,,,,,,,,38,,
,,,,0:00,0,,,,,,,,,,38,,
,,,,0:00,0.00,,,,,,,,,,38,,
,,,,0:00,0,,,,,,,,,,38,,
,,,,0:00,0,,,,,,,,,,38,,
,,,,0:00,0.00,,,,,,,,,,38,,
,,,,0:00,0,,,,,,,,,,38,,
,,,,0:00,0,,,,,,,,,,38,,
,,,,0:00,0,,,,,,,,,,38,,
,,,,0:00,0.00,,,,,,,,,,38,,
,,,,0:00,0,,,,,,,,,,38,,
,,,,0:00,0,,,,,,,,,,38,,
,,,,0:00,0,,,,,,,,,,38,,
,,,,0:00,0.00,,,,,,,,,,38,,
,,,,0:00,0,,,,,,,,,,38,,
,,,,0:00,0,,,,,,,,,,38,,
,,,,0:00,0,,,,,,,,,,38,,
,,,,0:00,0,,,,,,,,,,38,,
,,,,0:00,0,,,,,,,,,,38,,
,,,,0:00,0.00,,,,,,,,,,38,,
,,,,0:00,0,,,,,,,,,,38,,
,,,,0:00,0.00,,,,,,,,,,38,,
,,,,0:00,0.00,,,,,,,,,,38,,
,,,,0:00,0,,,,,,,,,,38,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
