Class Code:,Assignment Name:,Start Time,End Time,Time Spent:,,Block:,Class Code:,# of Classes:,Homework/Class:,Time Budgeted:,Time Spent:,Deficit/Surplus:,Percent of Total,,Day Count:,Day:,Homework This Day:
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,0:00,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,"Hello! You've done 1000 assignments. Congratulations, that's a lot! You'll need to add some more space with the button below, but please only add 100 at a time to conserve space. Keep up the good work!",,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
