Class Code:,Assignment Name:,Start Time,End Time,Time Spent:,,Block:,Class Code:,# of Classes:,Homework/Class:,Time Budgeted:,Time Spent:,Deficit/Surplus:,Percent of Total,,Day Count:,Day:,Homework This Day:
QUEST_SB,Learning TOS Strategies,8:42 PM,9:39 PM,0:57,0,"TODO: *&^: http://www.politico.com/story/2013/06/this-day-in-politics-093127, http://biblehub.com/matthew/12-32.htm, https://www.newyorker.com/magazine/1996/10/21/why-i-wrote-the-crucible, https://www.nsd.org/site/handlers/filedownload.ashx?moduleinstanceid=29571&dataid=19857&FileName=Miller%20testimony%20to%20the%20HUAC.pdf, https://www.youtube.com/watch?v=sil4S_Y-XFI",,,,,,,,,12,35,0.05
Wednesday,DAY,8,/16,0:00,0.08,,,,,,,,,,13,36,0.00
QUEST_SB,More TOS + ADX/EMA,9:21 AM,10:10 AM,0:49,0.00,,,,,,,,,,13,37,0.00
QUEST_SB,LRC Testing (TOS),10:11 AM,10:21 AM,0:10,0,,,,,,,,,,13,38,0.15
QUEST_SB,LRCD in TOS_ThinkScript,10:04 PM,11:00 PM,0:56,0,,,,,,,,,,13,39,0.07
Thursday,DAY,8,/17,0:00,0.05,,,,,,,,,,14,40,0.13
QUEST_SB,Functioning LRCD on TOS,10:31 AM,11:44 AM,1:13,0.00,,,,,,,,,,14,41,0.00
Friday,DAY,8,/18,0:00,0.00,,,,,,,,,,15,42,0.04
Saturday,DAY,8,/19,0:00,0.00,,,,,,,,,,16,43,0.06
Sunday,DAY,8,/20,0:00,0.00,,,,,,,,,,17,44,0.14
Monday,DAY,8,/21,0:00,0.00,,,,,,,,,,18,45,0.12
Tuesday,DAY,8,/22,0:00,0.00,,,,,,,,,,19,46,0.09
Wednesday,DAY,8,/23,0:00,0.00,,,,,,,,,,20,47,0.08
Thursday,DAY,8,/24,0:00,0.00,,,,,,,,,,21,48,0.09
Friday,DAY,8,/25,0:00,0.05,,,,,,,,,,22,49,0.07
QUEST_SB,Learning Keyboard Maestro,9:26 PM,10:17 PM,0:51,0,,,,,,,,,,22,50,0.00
QUEST_SB,Writing First KM Program,10:59 PM,11:26 PM,0:27,0,,,,,,,,,,22,51,0.13
Saturday,DAY,8,/26,0:00,0.00,,,,,,,,,,23,52,0.21
QUEST_SB,Writing KM ^ Reading about TAforJ,11:23 AM,12:42:00 p[M,0:00,0.00,,,,,,,,,,23,53,0.05
Sunday,DAY,8,/27,0:00,0.00,,,,,,,,,,24,54,0.11
Monday,DAY,8,/28,0:00,0.03,,,,,,,,,,25,55,0.00
HIST301,Reading & Response ,6:20 PM,7:09 PM,0:49,0,,,,,,,,,,25,56,0.06
Tuesday,DAY,8,/29,0:00,0.02,,,,,,,,,,26,57,0.00
CHEM230,Safety Form,7:46 PM,8:02 PM,0:16,0,Hello. The black stuff down and right is generating those nice graphs. Please don't edit it if you like them!,,,,,,,,,26,58,-0.02
ENG301,Crucible Reading (4-8),8:13 PM,8:24 PM,0:11,0.00,Day:,SPAN401,MATH520,ENG301,ENV110,HIST301,SOM11,PHYS260,CHEM230,26,59,0.10
Wednesday,DAY,8,/30,0:00,0.03,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27,60,0.16
PHYS260,Preparing for Experiment #1,5:40 PM,5:50 PM,0:10,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27,61,0.02
HIST301,Reading & Response: Corn,5:58 PM,6:31 PM,0:33,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27,62,0.00
Thursday,DAY,8,/31,0:00,0.04,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28,63,0.07
SPAN401,Tarea 1,6:32 PM,7:35 PM,1:03,0,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28,64,0.30
Friday,DAY,9,/1,0:00,0.00,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29,65,0.00
Saturday,DAY,9,/2,0:00,0.00,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30,66,0.00
Sunday,DAY,9,/3,0:00,0.00,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31,67,0.00
Monday,DAY,9,/4,0:00,0.21,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32,68,0.00
MATH520,Installing Mathematica,11:17 AM,11:26 AM,0:09,0,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32,69,0.00
MATH520,Homework 2: Graphing 3D Solids,11:28 AM,12:58 PM,1:30,0,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32,70,0.00
ENG301,Crucible Reading (Act 1 ),1:06 PM,2:14 PM,1:08,0,12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32,71,0.00
ENG301,Crucible Reading (Act 2),2:15 PM,2:49 PM,0:34,0.00,13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32,72,0.00
PHYS260,Modeling Rolling Projectiles,6:43 PM,6:45 PM,0:02,0.00,14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32,73,0.00
CHEM230,Stochiometry,6:49 PM,7:01 PM,0:12,0,15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32,74,0.00
CHEM230,Asprin Synthesis,7:01 PM,7:46 PM,0:45,0.00,16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32,75,0.00
QUEST_SB,StockBot,8:15 PM,8:56 PM,0:41,0,17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32,76,0.00
Tuesday,DAY,9,/5,0:00,0.04,18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33,77,0.00
SPAN401,Tarea 2,7:18 PM,8:10 PM,0:52,0,19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33,78,0.00
Wednesday,DAY,9,/6,0:00,0.03,20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34,79,0.00
PHYS260,Motion in a straight line,7:58 PM,8:06 PM,0:08,0.00,21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34,80,0.00
SPAN401,Tarea 3,8:21 PM,8:44 PM,0:23,0,22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34,81,0.00
Math520,Rotations of Things in Math,8:50 PM,8:58 PM,0:08,0,23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34,82,0.00
Thursday,DAY,9,/7,0:00,0.05,24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35,83,0.00
HIST301,R&R: Richard White: The Middle Ground,7:08 PM,7:57 PM,0:49,0,25,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,35,84,0.00
ENV110,Daisy World Model,8:23 PM,8:53 PM,0:30,0,26,0.00,0.00,0.01,0.00,0.03,0.00,0.00,0.01,35,85,0.00
Friday,DAY,9,/8,0:00,0.00,27,0.00,0.00,0.01,0.00,0.06,0.00,0.01,0.01,36,86,0.00
Saturday,DAY,9,/9,0:00,0.00,28,0.04,0.00,0.01,0.00,0.06,0.00,0.01,0.01,37,87,0.00
QUEST_UDD,Stuffs,8:40 PM,9:37 PM,0:00,0.15,29,0.04,0.00,0.01,0.00,0.06,0.00,0.01,0.01,38,88,0.00
Sunday,DAY,9,/10,1:22,0,30,0.04,0.00,0.01,0.00,0.06,0.00,0.01,0.01,38,89,0.00
QUEST_UDD,Stuffs,4:53 PM,5:55 PM,0:39,0.00,31,0.04,0.00,0.01,0.00,0.06,0.00,0.01,0.01,38,90,0.00
QUEST_UDD,Stuffs,6:03 PM,6:34 PM,1:01,0,32,0.04,0.07,0.08,0.00,0.06,0.00,0.01,0.05,38,91,0.00
MATH520,4: Rotations and Transformations,10:18 AM,11:40 AM,0:18,0,33,0.08,0.07,0.08,0.00,0.06,0.00,0.01,0.05,38,92,0.00
SPAN401,Tarea 4,12:31 PM,1:10 PM,0:16,0.00,34,0.10,0.07,0.08,0.00,0.06,0.00,0.01,0.05,38,93,0.00
ENG301,Reading Act 3,1:53 PM,2:54 PM,0:00,0.07,35,0.10,0.07,0.08,0.02,0.09,0.00,0.01,0.05,39,94,0.00
ENG301,Researching Context for Crucible (*&^),3:00 PM,3:18 PM,0:53,0,36,0.10,0.07,0.08,0.02,0.09,0.00,0.01,0.05,39,95,0.00
ENV110,Reading Article,4:13 PM,4:29 PM,0:46,0,37,0.10,0.07,0.08,0.02,0.09,0.00,0.01,0.05,39,96,0.00
Monday,DAY,9,/11,0:00,0.13,38,0.11,0.09,0.08,0.02,0.09,0.00,0.01,0.05,40,97,0.00
ENG301,Reading Act 4,8:20 PM,9:13 PM,0:57,0,39,0.11,0.09,0.12,0.05,0.09,0.00,0.01,0.05,40,98,0.00
HIST301,Understanding American History,9:21 PM,10:07 PM,0:17,0,40,0.14,0.09,0.15,0.05,0.10,0.00,0.05,0.05,40,99,0.00
Tuesday,DAY,9,/12,0:09,0,41,0.14,0.09,0.15,0.05,0.10,0.00,0.05,0.05,40,100,0.00
SPAN401,Tarea 5,8:16 PM,9:13 PM,0:54,0,42,0.14,0.09,0.15,0.05,0.10,0.00,0.05,0.05,40,101,0.00
PHYS260,Vectors Homework,5:47 PM,6:04 PM,0:52,0,43,0.14,0.09,0.15,0.05,0.13,0.00,0.05,0.05,40,102,0.00
PHYS260,Vectors Homework,6:37 PM,6:46 PM,0:00,0.00,44,0.14,0.09,0.22,0.05,0.13,0.00,0.05,0.05,41,103,0.00
QUEST_SB,Comparing Java to ToS,8:36 PM,9:30 PM,1:01,0.04,45,0.14,0.09,0.24,0.05,0.13,0.00,0.05,0.05,42,104,0.00
QUEST_SB,Java 2.0: Test Across the SP500,9:31 PM,10:23 PM,0:00,0,46,0.14,0.09,0.29,0.05,0.13,0.00,0.05,0.06,42,105,0.00
Wednesday,DAY,9,/13,0:00,0,47,0.16,0.10,0.33,0.05,0.13,0.00,0.05,0.06,42,106,0.00
Thursday,DAY,9,/14,0:44,0.06,48,0.16,0.16,0.36,0.05,0.13,0.00,0.05,0.06,43,107,0.00
SPAN401,Presentation about Immigration,8:07 PM,9:08 PM,0:00,0,49,0.16,0.18,0.39,0.07,0.13,0.00,0.05,0.06,43,108,0.00
HIST301,Reading Things and Stuffs,9:32 PM,10:15 PM,0:43,0,50,0.16,0.18,0.39,0.07,0.13,0.00,0.05,0.06,43,109,0.00
Friday,DAY,9,/15,0:00,0.14,51,0.21,0.18,0.39,0.07,0.16,0.00,0.05,0.06,44,110,0.00
QUEST_UDD,Reading about Gas Flow Regulators,10:07 AM,10:51 AM,0:44,0,52,0.21,0.18,0.46,0.07,0.25,0.00,0.05,0.06,44,111,0.00
QUEST_UDD,Choosing a Gas Flow Regulator,8:02 PM,9:12 PM,1:10,0,53,0.21,0.18,0.46,0.07,0.29,0.00,0.05,0.06,44,112,0.00
Sautrday,DAY,9,/16,0:00,0.14,54,0.21,0.22,0.46,0.07,0.37,0.00,0.05,0.06,44,113,0.00
ENG301,Fishbowl Reflection,12:29 PM,12:45 PM,0:16,0,55,0.21,0.22,0.46,0.07,0.37,0.00,0.05,0.06,44,114,0.00
ENG301,Reading Legend of Sleepy Hollow,2:30 PM,3:45 PM,1:15,0,56,0.23,0.22,0.46,0.07,0.41,0.00,0.05,0.06,44,115,0.00
QUEST_UDD,Testing the CMD in two halves,4:49 PM,5:30 PM,0:41,0,57,0.23,0.22,0.46,0.07,0.41,0.00,0.05,0.06,45,116,0.00
QUEST_UDD,Vacuum Chamber In/Out Diagram,5:37 PM,6:22 PM,0:45,0.00,58,0.26,0.22,0.42,0.07,0.41,0.00,0.05,0.06,45,117,0.00
ENG301,Brainstorming for Play Pitch Project,8:34 PM,9:01 PM,0:27,0,59,0.26,0.22,0.51,0.07,0.41,0.00,0.05,0.06,45,118,0.00
Sunday,DAY,9,/17,0:00,0.12,60,0.34,0.25,0.52,0.09,0.43,0.00,0.05,0.06,45,119,0.00
DRIVING,Canada College and to Home,9:34 PM,10:34 PM,1:00,0.00,61,0.34,0.25,0.52,0.11,0.43,0.00,0.05,0.06,45,120,0.00
CHEM230,VSEPR Review,12:58 PM,1:06 PM,0:08,0,62,0.34,0.25,0.52,0.11,0.43,0.00,0.05,0.06,46,121,0.00
ENG301,Vetting Play Pitch Project Ideas,1:35 PM,2:52 PM,1:17,0,63,0.34,0.25,0.59,0.11,0.43,0.00,0.05,0.06,46,122,0.00
QUEST_SB,Java Thing,7:55 PM,8:42 PM,0:47,0.00,64,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,46,123,0.00
Monday,DAY,9,/18,0:00,0.09,65,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,46,124,0.00
SPAN401,Concordancia de Numero & Genero,7:09 PM,7:37 PM,0:28,0,66,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,47,125,0.00
MATH520,Multiple Rotation Methods,8:05 PM,8:30 PM,0:25,0.00,67,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,47,126,0.00
ENG301,Extended Brainstorm/Outline for Play,8:46 PM,9:42 PM,0:56,0,68,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,47,127,0.00
Tuesday,DAY,9,/19,0:00,0.09,69,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,48,128,0.00
MATH520,Multiple Rotation Methods,7:25 PM,8:49 PM,1:24,0.00,70,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,48,129,0.00
ENG301,Crucible Comparison Essay,9:05 PM,9:46 PM,0:41,0,71,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,48,130,0.00
Wednesday,DAY,9,/20,0:00,0.09,72,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,48,131,0.00
ENG301,Crucible Comparison Essay,8:41 AM,9:31 AM,0:50,0.00,73,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,49,132,0.00
MATH520,Multiple Rotation Methods,5:28 PM,5:57 PM,0:29,0,74,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,49,133,0.00
ENV110,Great Oxygenation Event Reading,6:37 PM,6:58 PM,0:21,0,75,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,49,134,0.00
Thursday,DAY,9,/21,0:00,0.00,76,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,50,135,0.00
HIST301,Brainstorming for Colonial Period Essay,7:18 PM,7:55 PM,0:37,0,77,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,51,136,0.00
QUEST_SB,Makng TA4J-Play itterative,9:52 PM,10:27 PM,0:35,0,78,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,51,137,0.00
Friday,DAY,9,/22,0:00,0.13,79,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,51,138,0.00
Sautrday,DAY,9,/23,0:00,0.13,80,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,51,139,0.00
QUEST_SB,Making TA4J read stock data from files,9:47 AM,10:41 AM,0:54,0,81,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,51,140,0.00
SPAN401,Guerra y Gramatica,1:34 PM,2:38 PM,1:04,0.00,82,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,51,141,0.00
HIST301,Researching for Colonial Essay,3:26 PM,4:32 PM,1:06,0,83,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,52,142,0.00
HIST301,Draftinf ro Colonial Essay,5:16 PM,6:15 PM,0:59,0,84,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,52,143,0.00
ENG301,Crucible Compairson Essay Outline,6:46 PM,8:21 PM,1:35,0.00,85,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,52,144,0.00
Sunday,DAY,9,/24,0:00,0.21,86,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,52,145,0.00
DRIVING,Redwood Shores,12:26 PM,1:42 PM,1:16,0,87,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,52,146,0.00
HIST301,Reading Textbook,5:07 PM,5:23 PM,0:16,0.00,88,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,53,147,0.00
HIST301,Colonial Essay Drafting,6:24 PM,7:19 PM,0:55,0,89,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,53,148,0.00
HIST301,More Essay Drafting,7:50 PM,9:37 PM,1:47,0,90,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,54,149,0.00
Monday,DAY,9,/25,0:00,0.11,91,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,54,150,0.00
MATH520,Vector & Dot Product Cont.,8:18 PM,9:16 PM,0:58,0,92,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,54,,
Tuesday,DAY,9,/26,0:00,0.00,93,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,55,,
SPAN401,Researching for Investigation,7:48 PM,8:22 PM,0:34,0.00,94,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,56,,
HIST301,Colonial Essay,8:29 PM,9:27 PM,0:58,0,95,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,56,,
Wednesday,DAY,9,/27,0:00,0.06,96,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,56,,
Thursday,DAY,9,/28,0:00,0.00,97,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,57,,
SPAN401,Tarea Once,7:45 PM,8:21 PM,0:36,0,98,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,58,,
ENG301,Compensation for Missed Work Block,10:00,9:00,-1:00,0,99,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,58,,
Friday,DAY,9,/29,0:00,-0.02,100,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,58,,
Saturday,DAY,9,/30,0:00,-0.02,101,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,58,,
ENG301,Crucible Comparison Essay,11:54 AM,2:14 PM,2:20,0,102,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,59,,
HIST301,Readings,8:04 PM,8:33 PM,0:29,0.00,103,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,60,,
SPAN401,Inmigration essay/project,8:57 PM,9:32 PM,0:35,0,104,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,60,,
Sunday,DAY,9,/31,0:00,0.16,105,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,60,,
Monday,DAY,10,/1,0:00,0.16,106,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,60,,
MATH520,Dot Product Geometry,8:46 PM,9:20 PM,0:34,0,107,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,60,,
ENV110,Oxygen Cycle SOU,9:33 PM,10:03 PM,0:30,0,108,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,60,,
Tuesday,DAY,10,/2,0:00,0.16,109,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,60,,
SPAN401,Essay,7:21 PM,8:50 PM,1:29,0,110,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,60,,
ENG301,Editing Close Reading Essay,8:52 PM,9:02 PM,0:10,0,111,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,60,,
ENV110,Oxygen Cycle SOU,9:59 PM,10:32 PM,0:33,0.00,112,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,61,,
Wednesday,DAY,10,/3,0:00,0.00,113,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,62,,
ENG301,Polishing essays,3:30 PM,5:06 PM,1:36,0,114,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,63,,
ENG301,Polishing essays,9:40 PM,10:07 PM,0:27,0.00,115,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,64,,
Thursday,DAY,10,/4,0:00,0.30,116,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,64,,
HIST301,Reading,7:49 PM,8:32 PM,0:43,0,117,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,64,,
Friday,DAY,10,/5,0:00,0.30,118,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,64,,
Saturday,DAY,10,/6,0:00,0.30,119,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,64,,
ENG301,Reading Benito Cereno (to p. 35),2:12 PM,3:03 PM,0:51,0,120,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,64,,
MATH520,Cross Products,3:50 PM,4:54 PM,1:04,0,121,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,64,,
ENV110,Statement of Understanding,6:29 PM,7:46 PM,1:17,0,122,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,64,,
Sunday,DAY,10,/7,0:00,0.30,123,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,64,,
ENG301,Play Pitch Project,10:54 PM,11:21 PM,0:27,0,124,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,64,,
ENG301,Play Pitch Project,6:01 PM,8:19 PM,2:18,0,125,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,64,,
,,,,0:00,0,126,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,64,,
,,,,0:00,0,127,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,64,,
,,,,0:00,0,128,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,64,,
,,,,0:00,0,129,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,64,,
,,,,0:00,0.00,130,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,64,,
,,,,0:00,0,131,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,64,,
,,,,0:00,0.00,132,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,64,,
,,,,0:00,0.00,133,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,64,,
,,,,0:00,0,134,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,64,,
,,,,0:00,0,135,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,64,,
,,,,0:00,0,136,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,64,,
,,,,0:00,0,137,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,64,,
,,,,0:00,0.00,138,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,64,,
,,,,0:00,0,139,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,64,,
,,,,0:00,0,140,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,64,,
,,,,0:00,0.00,141,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,64,,
,,,,0:00,0,142,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,64,,
,,,,0:00,0,143,0.34,0.29,0.76,0.16,0.46,0.00,0.05,0.06,64,,
