Class Code:,Assignment Name:,Start Time,End Time,Time Spent:,,Block:,Class Code:,# of Classes:,Homework/Class:,Time Budgeted:,Time Spent:,Deficit/Surplus:,Percent of Total,,Day Count:,Day:,Homework This Day:
ENG301,Reading the Legend of Sleepy Hollow,20:10,20:25,0:15,0,6,0.01,0.03,0.00,0.05,0.00,0.03,0.00,0.01,17,65,0.00
Wednesday,DAY,9,/13,0:00,0.00,7,0.01,0.03,0.00,0.05,0.00,0.03,0.00,0.01,18,66,0.00
Thursday,DAY,9,/14,0:00,0.26,8,0.02,0.05,0.00,0.07,0.00,0.03,0.00,0.01,19,67,0.00
BIO210,Dolly Paper Write Up,8:45,9:00,0:15,0.00,9,0.04,0.05,0.00,0.09,0.00,0.03,0.00,0.03,19,68,0.00
ENG301,Reading the Legend of Sleepy Hollow,9:00,9:10,0:10,0,10,0.07,0.05,0.00,0.09,0.00,0.03,0.03,0.03,19,69,0.00
CHIN301,L13D2,17:20,17:40,0:20,0,11,0.07,0.10,0.00,0.09,0.01,0.03,0.04,0.04,19,70,0.00
BIO210,Dolly Paper Write Up,18:30,22:03,3:33,0,12,0.11,0.11,0.00,0.09,0.04,0.05,0.04,0.07,19,71,0.00
A lot of missed Days ----------,,,,0:00,0.00,13,0.11,0.11,0.00,0.09,0.06,0.05,0.04,0.07,19,72,0.00
Tuesday,DAY,9,/27,0:00,0.00,14,0.11,0.11,0.00,0.14,0.08,0.05,0.04,0.07,19,73,0.00
HIST301,History Essay,17:20,18:10,0:50,0,15,0.12,0.11,0.00,0.14,0.08,0.08,0.04,0.07,19,74,0.00
MATH520,Vectors Review,18:25,18:55,0:30,0.00,16,0.12,0.14,0.00,0.14,0.08,0.08,0.09,0.09,19,75,0.00
PHYS350,Capacitance Questions,19:47,20:06,0:19,0,17,0.12,0.14,0.00,0.17,0.10,0.11,0.09,0.13,19,76,0.00
CHIN301,L14D1,21:10,21:30,0:20,0,18,0.12,0.14,0.00,0.17,0.10,0.11,0.09,0.13,19,77,0.00
BIO210,Maheralli Diagram,21:35,22:50,1:15,0.16,19,0.13,0.17,0.00,0.18,0.13,0.27,0.09,0.15,20,78,0.00
Wednesday,DAY,9,/28,0:00,0,20,0.13,0.27,0.00,0.19,0.13,0.32,0.09,0.15,20,79,0.00
ENG301,English Essay,15:30,15:50,0:20,0.00,21,0.13,0.27,0.00,0.19,0.13,0.32,0.17,0.15,20,80,0.00
HIST301,History Essay,16:11,18:05,1:54,0,22,0.13,0.45,0.00,0.19,0.17,0.32,0.18,0.16,20,81,0.00
HIST301,Reading Sinners,18:10,18:27,0:17,0,23,0.13,0.45,0.00,0.19,0.17,0.32,0.18,0.16,20,82,0.00
CS301,Preparing for Check in,18:30,20:30,2:00,0.08,24,0.16,0.49,0.00,0.22,0.21,0.36,0.18,0.16,21,83,0.00
Thursday,DAY,9,/29,0:00,0.25,25,0.16,0.50,0.00,0.22,0.21,0.42,0.18,0.17,22,84,0.00
HIST301,History Essay,8:05,9:35,1:30,0,26,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,22,85,0.00
HIST301,History Essay,16:10,17:50,1:40,0.00,27,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,22,86,0.00
CS301,Reasearch,18:30,18:42,0:12,0,28,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,22,87,0.00
MATH520,Dot Product,18:45,19:02,0:17,0,29,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,22,88,0.00
HIST301,History Essay,19:05,20:20,1:15,0,30,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,22,89,0.00
CHIN301,Workbook,20:30,21:30,1:00,0.00,31,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,22,90,0.00
Saturday,DAY,9,/30,0:00,0.16,32,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,23,91,0.00
TEST,Practice Test,8:30,12:15,3:45,0,33,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,23,92,0.00
Sunday,DAY,10,/1,0:00,0.24,34,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,24,93,0.00
TEST,Meeting,9:30,11:00,1:30,0.00,35,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,24,94,0.00
BIO210,FXR Paper Big Picture,11:45,12:45,1:00,0.00,36,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,24,95,0.00
CHIN301,Oral Test,13:30,14:30,1:00,0.00,37,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,24,96,0.00
HIST301,Textbook Reading,14:32,15:24,0:52,0.00,38,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,24,97,0.00
PHYS350,Capacitor Lab,15:30,16:10,0:40,0.00,39,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,24,98,0.00
ENG301,Comparison Essay,16:10,17:00,0:50,0.00,40,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,24,99,0.00
Monday,DAY,10,/2,0:00,0.08,41,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,25,100,0.00
BIO210,FXR Paper Big Picture,18:30,18:50,0:20,0.00,42,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,25,101,0.00
HIST301,Reading Common Sense,19:40,19:55,0:15,0.00,43,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,25,102,0.00
MATH520,Dot Product Proof,20:00,20:15,0:15,0.00,44,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,25,103,0.00
BIO210,FXR Paper Big Picture,20:15,21:15,1:00,0.00,45,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,25,104,0.00
Tuesday,DAY,10,/3,0:00,0.10,46,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,105,0.00
HIST301,Reading Common Sense,9:50,10:20,0:30,0.00,47,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,106,0.00
MATH520,Dot Product Proof,10:30,10:50,0:20,0,48,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,107,0.00
CHIN301,L14D2,17:50,18:15,0:25,0,49,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,108,0.00
ENG301,Comparison Essay,19:00,20:10,1:10,0.00,50,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,109,0.00
,,,,0:00,0,51,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,110,0.00
,,,,0:00,0,52,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,111,0.00
,,,,0:00,0,53,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,112,0.00
,,,,0:00,0.00,54,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,113,0.00
,,,,0:00,0,55,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,114,0.00
,,,,0:00,0,56,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,115,0.00
,,,,0:00,0,57,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,116,0.00
,,,,0:00,0.00,58,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,117,0.00
,,,,0:00,0,59,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,118,0.00
,,,,0:00,0,60,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,119,0.00
,,,,0:00,0,61,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,120,0.00
,,,,0:00,0.00,62,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,121,0.00
,,,,0:00,0.00,63,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,122,0.00
,,,,0:00,0,64,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,123,0.00
,,,,0:00,0.00,65,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,124,0.00
,,,,0:00,0,66,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,125,0.00
,,,,0:00,0.00,67,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,126,0.00
,,,,0:00,0,68,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,127,0.00
,,,,0:00,0,69,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,128,0.00
,,,,0:00,0.00,70,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,129,0.00
,,,,0:00,0,71,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,130,0.00
,,,,0:00,0.00,72,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,131,0.00
,,,,0:00,0,73,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,132,0.00
,,,,0:00,0.00,74,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,133,0.00
,,,,0:00,0.00,75,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,134,0.00
,,,,0:00,0.00,76,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,135,0.00
,,,,0:00,0,77,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,136,0.00
,,,,0:00,0,78,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,137,0.00
,,,,0:00,0.00,79,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,138,0.00
,,,,0:00,0.00,80,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,139,0.00
,,,,0:00,0.00,81,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,140,0.00
,,,,0:00,0.00,82,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,141,0.00
,,,,0:00,0.00,83,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,142,0.00
,,,,0:00,0.00,84,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,143,0.00
,,,,0:00,0.00,85,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,144,0.00
,,,,0:00,0.00,86,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,145,0.00
,,,,0:00,0.00,87,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,146,0.00
,,,,0:00,0.00,88,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,147,0.00
,,,,0:00,0.00,89,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,148,0.00
,,,,0:00,0,90,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,149,0.00
,,,,0:00,0,91,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,150,0.00
,,,,0:00,0,92,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0.00,93,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0,94,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0,95,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0,96,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0,97,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0.00,98,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0.00,99,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0,100,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0,101,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0,102,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0,103,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0.00,104,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0,105,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0,106,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0,107,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0,108,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0.00,109,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0,110,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0,111,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0.00,112,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0,113,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0,114,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0,115,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0,116,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0.00,117,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0,118,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0,119,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0,120,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0,121,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0,122,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0.00,123,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0,124,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0,125,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0,126,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0,127,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0,128,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0,129,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0.00,130,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0,131,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0.00,132,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0.00,133,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0,134,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0,135,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0,136,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0,137,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0.00,138,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0,139,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0,140,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0.00,141,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0,142,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0,143,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0,144,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0,145,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0.00,146,0.16,0.52,0.00,0.27,0.23,0.42,0.18,0.18,26,,
,,,,0:00,0,147,0.16,0.52,0.00,0.27,0.23,0.42,0.18,,26,,
,,,,0:00,0,148,0.16,0.52,0.00,0.27,0.23,0.42,0.18,,26,,
,,,,0:00,0,149,0.16,0.52,0.00,0.27,0.23,0.42,0.18,,26,,
,,,,0:00,0.00,150,0.16,0.52,0.00,0.27,0.23,0.42,0.18,,26,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
